Date,Hour,Count,Temp,Rain,Wind,Humidity,Snow,Visibility
2021-05-23,16,8400.0,23.7,0.0,2.7999999999999994,54.0,0.0,2000.0
2021-05-23,17,8020.0,23.1,0.0,3.6,51.0,0.0,2000.0
2021-05-23,18,7762.0,22.4,0.0,2.5,49.0,0.0,2000.0
2021-05-23,19,6910.0,21.3,0.0,3.9,53.0,0.0,2000.0
2021-05-23,20,6282.0,20.4,0.0,3.3,56.0,0.0,2000.0
2021-05-23,21,5481.0,19.2,0.0,3.5,62.0,0.0,2000.0
2021-05-23,22,4452.0,18.8,0.0,0.9,63.0,0.0,2000.0
2021-05-23,23,2525.0,18.3,0.0,1.0,62.0,0.0,2000.0
2021-05-24,0,1623.0,18.0,0.0,0.9,63.0,0.0,2000.0
2021-05-24,1,915.0,17.9,0.0,2.1,60.0,0.0,2000.0
2021-05-24,2,539.0,17.7,0.0,3.2,62.0,0.0,2000.0
2021-05-24,3,389.0,17.3,0.0,2.8,68.0,0.0,2000.0
2021-05-24,4,396.0,16.7,0.0,1.7,76.0,0.0,1601.0
2021-05-24,5,791.0,16.5,0.0,1.4,78.0,0.0,1268.0
2021-05-24,6,1930.0,16.4,0.0,1.7,80.0,0.0,1171.0
2021-05-24,7,5334.0,16.6,0.0,1.4,81.0,0.0,1217.0
2021-05-24,8,8305.0,16.9,0.0,2.5,81.0,0.0,1212.0
2021-05-24,9,4200.0,18.1,0.0,3.0,77.0,0.0,1418.0
2021-05-24,10,3135.0,19.7,0.0,2.8,70.0,0.0,2000.0
2021-05-24,11,3794.0,21.1,0.0,3.7,58.0,0.0,2000.0
2021-05-24,12,4253.0,22.2,0.0,3.5,53.0,0.0,2000.0
2021-05-24,13,4082.0,23.3,0.0,3.4,37.0,0.0,2000.0
2021-05-24,14,4258.0,23.8,0.0,4.9,44.0,0.0,2000.0
2021-05-24,15,4875.0,24.3,0.0,3.8,38.0,0.0,2000.0
2021-05-24,16,6371.0,24.1,0.0,4.0,30.0,0.0,1579.0
2021-05-24,17,9066.0,23.4,0.0,4.0,33.0,0.0,1236.0
2021-05-24,18,13884.0,21.8,0.0,3.6,41.0,0.0,1054.0
2021-05-24,19,9097.0,20.5,0.0,2.5,47.0,0.0,1142.0
2021-05-24,20,7196.0,19.4,0.0,3.3,52.0,0.0,1218.0
2021-05-24,21,6157.0,18.4,0.0,2.8,59.0,0.0,1204.0
2021-05-24,22,5474.0,17.7,0.0,2.6,62.0,0.0,1231.0
2021-05-24,23,2636.0,17.1,0.0,2.5,66.0,0.0,1267.0
2021-05-25,0,1714.0,16.4,0.0,1.6,72.0,0.0,1183.0
2021-05-25,1,1064.0,15.6,0.0,2.3,76.0,0.0,1116.0
2021-05-25,2,688.0,15.2,0.0,1.9,76.0,0.0,1176.0
2021-05-25,3,438.0,14.9,0.0,0.7,77.0,0.0,1159.0
2021-05-25,4,359.0,15.0,0.0,0.7,76.0,0.0,1102.0
2021-05-25,5,270.0,15.1,0.0,3.9,81.0,0.0,954.0
2021-05-25,6,100.0,14.5,1.3,4.9,92.0,0.0,238.0
2021-05-25,7,270.0,13.0,4.6,2.3,90.0,0.0,618.0
2021-05-25,8,464.0,12.6,0.5,2.8,91.0,0.0,1005.0
2021-05-25,9,1409.0,11.9,1.8,3.9,94.0,0.0,463.0
2021-05-25,10,2090.0,13.4,0.1,4.1,87.0,0.0,1704.0
2021-05-25,11,2937.0,15.0,0.0,4.5,76.0,0.0,2000.0
2021-05-25,12,3477.0,16.3,0.0,4.3,69.0,0.0,2000.0
2021-05-25,13,3689.0,16.9,0.0,4.6,63.0,0.0,2000.0
2021-05-25,14,4035.0,17.2,0.0,6.0,61.0,0.0,2000.0
2021-05-25,15,4635.0,17.5,0.0,5.5,63.0,0.0,2000.0
2021-05-25,16,6199.0,18.8,0.0,3.8999999999999995,61.0,0.0,2000.0
2021-05-25,17,8509.0,19.1,0.0,4.1,60.0,0.0,2000.0
2021-05-25,18,11448.0,18.4,0.0,4.8,51.0,0.0,2000.0
2021-05-25,19,8203.0,17.8,0.0,3.5,39.0,0.0,2000.0
2021-05-25,20,6460.0,16.5,0.0,2.5,48.0,0.0,2000.0
2021-05-25,21,5994.0,15.5,0.0,1.4,56.0,0.0,2000.0
2021-05-25,22,5244.0,14.700000000000001,0.0,2.7,67.0,0.0,2000.0
2021-05-25,23,2590.0,14.0,0.0,1.4,71.0,0.0,2000.0
2021-05-26,0,1714.0,13.400000000000002,0.0,1.4,76.0,0.0,2000.0
2021-05-26,1,1080.0,13.3,0.0,0.9,81.0,0.0,2000.0
2021-05-26,2,654.0,13.0,0.0,0.8,85.0,0.0,1725.0
2021-05-26,3,434.0,12.3,0.0,0.2,85.0,0.0,1741.0
2021-05-26,4,364.0,11.9,0.0,0.9,89.0,0.0,1345.0
2021-05-26,5,712.0,11.6,0.0,1.8,87.0,0.0,1527.0
2021-05-26,6,1972.0,11.7,0.0,2.1,90.0,0.0,1604.0
2021-05-26,7,5303.0,12.7,0.0,1.6,87.0,0.0,1840.0
2021-05-26,8,8668.0,14.5,0.0,1.2,80.0,0.0,1993.0
2021-05-26,9,4508.0,16.8,0.0,2.3,66.0,0.0,2000.0
2021-05-26,10,3438.0,18.7,0.0,1.8000000000000003,63.0,0.0,2000.0
2021-05-26,11,4077.0,20.5,0.0,2.9,47.0,0.0,2000.0
2021-05-26,12,4463.0,21.4,0.0,3.5,42.0,0.0,2000.0
2021-05-26,13,4338.0,22.1,0.0,3.2,38.0,0.0,2000.0
2021-05-26,14,4236.0,22.7,0.0,4.2,35.0,0.0,2000.0
2021-05-26,15,5049.0,22.9,0.0,6.0,32.0,0.0,2000.0
2021-05-26,16,6280.0,22.8,0.0,4.1,37.0,0.0,2000.0
2021-05-26,17,8015.0,21.600000000000005,0.0,3.2999999999999994,43.0,0.0,2000.0
2021-05-26,18,11708.0,20.7,0.0,3.2,51.0,0.0,1972.0
2021-05-26,19,8282.0,20.6,0.0,3.5,52.0,0.0,2000.0
2021-05-26,20,6844.0,20.1,0.0,4.3,49.0,0.0,2000.0
2021-05-26,21,6302.0,19.6,0.0,2.9,49.0,0.0,2000.0
2021-05-26,22,5655.0,19.4,0.0,3.1,47.0,0.0,2000.0
2021-05-26,23,2838.0,19.1,0.0,4.1,49.0,0.0,2000.0
2021-05-27,0,1817.0,18.5,0.0,3.0,53.0,0.0,2000.0
2021-05-27,1,1147.0,17.5,0.0,4.1,62.0,0.0,2000.0
2021-05-27,2,808.0,17.0,0.0,2.9,65.0,0.0,2000.0
2021-05-27,3,494.0,16.7,0.0,2.3,64.0,0.0,2000.0
2021-05-27,4,430.0,16.7,0.0,2.5,66.0,0.0,2000.0
2021-05-27,5,640.0,16.5,0.0,2.5,67.0,0.0,2000.0
2021-05-27,6,783.0,16.4,0.0,1.7,69.0,0.0,2000.0
2021-05-27,7,166.0,15.299999999999999,2.2,2.1,84.0,0.0,398.0
2021-05-27,8,481.0,14.7,5.1,1.7,93.0,0.0,341.0
2021-05-27,9,246.0,14.5,0.6,3.2,96.0,0.0,390.0
2021-05-27,10,272.0,15.0,0.6,3.7,96.0,0.0,1101.0
2021-05-27,11,577.0,15.3,0.4,3.2,97.0,0.0,368.0
2021-05-27,12,1403.0,15.5,0.0,4.8,97.0,0.0,616.0
2021-05-27,13,2160.0,15.6,0.0,3.8,91.0,0.0,692.0
2021-05-27,14,2877.0,15.899999999999999,0.0,2.5,91.0,0.0,886.0
2021-05-27,15,3885.0,16.8,0.0,3.1,89.0,0.0,1226.0
2021-05-27,16,5243.0,18.4,0.0,3.5999999999999996,80.0,0.0,2000.0
2021-05-27,17,7166.0,17.9,0.0,4.6,81.0,0.0,1578.0
2021-05-27,18,9752.0,17.7,0.0,3.4,79.0,0.0,1439.0
2021-05-27,19,6902.0,16.6,0.0,3.8000000000000003,80.0,0.0,1232.0
2021-05-27,20,5680.0,15.800000000000002,0.0,2.4,81.0,0.0,1145.0
2021-05-27,21,5154.0,15.100000000000001,0.0,2.0,82.0,0.0,892.0
2021-05-27,22,4782.0,14.3,0.0,0.4,83.0,0.0,799.0
2021-05-27,23,2513.0,14.0,0.0,1.2,86.0,0.0,805.0
2021-05-28,0,1792.0,13.9,0.0,1.5,88.0,0.0,603.0
2021-05-28,1,1021.0,13.2,0.0,2.2,91.0,0.0,310.0
2021-05-28,2,708.0,13.0,0.0,0.6,93.0,0.0,439.0
2021-05-28,3,436.0,13.2,0.0,2.2,93.0,0.0,354.0
2021-05-28,4,132.0,13.5,0.1,2.0,94.0,0.0,295.0
2021-05-28,5,48.0,13.300000000000002,1.3999999999999997,1.2,92.0,0.0,260.0
2021-05-28,6,66.0,13.1,4.5,2.4,98.0,0.0,128.0
2021-05-28,7,102.0,12.8,2.4,3.5,97.0,0.0,275.0
2021-05-28,8,283.0,12.7,2.1,3.3,98.0,0.0,339.0
2021-05-28,9,243.0,12.5,1.3,2.5,96.0,0.0,796.0
2021-05-28,10,623.0,12.6,0.5,2.8,96.0,0.0,1029.0
2021-05-28,11,1719.0,12.8,0.0,3.4,94.0,0.0,1983.0
2021-05-28,12,2598.0,14.5,0.0,2.5,92.0,0.0,2000.0
2021-05-28,13,3339.0,15.8,0.0,2.3,85.0,0.0,2000.0
2021-05-28,14,3816.0,17.3,0.0,2.0,79.0,0.0,2000.0
2021-05-28,15,4523.0,19.0,0.0,2.0,73.0,0.0,2000.0
2021-05-28,16,5699.0,19.7,0.0,1.6000000000000003,71.0,0.0,2000.0
2021-05-28,17,7632.0,19.2,0.0,4.5,68.0,0.0,2000.0
2021-05-28,18,9773.0,18.2,0.0,3.5,72.0,0.0,2000.0
2021-05-28,19,6697.0,17.3,0.0,2.8999999999999995,79.0,0.0,1926.0
2021-05-28,20,5433.0,16.4,0.0,3.2,83.0,0.0,1530.0
2021-05-28,21,5056.0,16.1,0.0,4.0,83.0,0.0,2000.0
2021-05-28,22,4796.0,15.9,0.0,2.9,84.0,0.0,1721.0
2021-05-28,23,2806.0,15.899999999999999,0.0,2.3,84.0,0.0,1956.0
2021-05-29,0,2046.0,15.8,0.0,3.5,81.0,0.0,2000.0
2021-05-29,1,1420.0,15.3,0.0,2.9,81.0,0.0,2000.0
2021-05-29,2,973.0,14.7,0.0,3.0,84.0,0.0,2000.0
2021-05-29,3,626.0,14.400000000000002,0.0,3.0,83.0,0.0,2000.0
2021-05-29,4,437.0,14.099999999999998,0.0,3.0,85.0,0.0,2000.0
2021-05-29,5,592.0,13.7,0.0,2.5,90.0,0.0,2000.0
2021-05-29,6,862.0,13.3,0.0,1.0,90.0,0.0,1853.0
2021-05-29,7,1720.0,14.1,0.0,1.2,91.0,0.0,1947.0
2021-05-29,8,2912.0,15.9,0.0,2.1,82.0,0.0,2000.0
2021-05-29,9,3594.0,17.7,0.0,1.8,72.0,0.0,2000.0
2021-05-29,10,4257.0,18.9,0.0,1.6,67.0,0.0,2000.0
2021-05-29,11,3433.0,18.9,0.0,2.5,62.0,0.0,2000.0
2021-05-29,12,2857.0,18.4,0.0,1.7000000000000002,66.0,0.0,1987.0
2021-05-29,13,2361.0,18.3,0.0,1.8999999999999997,63.0,0.0,2000.0
2021-05-29,14,2238.0,17.6,0.0,3.4,62.0,0.0,2000.0
2021-05-29,15,2392.0,16.7,0.2,2.6,70.0,0.0,2000.0
2021-05-29,16,1782.0,16.0,0.0,2.0,76.0,0.0,2000.0
2021-05-29,17,2384.0,15.8,0.1,0.8,76.0,0.0,2000.0
2021-05-29,18,2209.0,15.3,0.0,1.7,83.0,0.0,2000.0
2021-05-29,19,2280.0,14.8,0.0,2.2,82.0,0.0,2000.0
2021-05-29,20,3109.0,14.599999999999998,0.0,2.1,81.0,0.0,2000.0
2021-05-29,21,3858.0,14.4,0.0,2.1,85.0,0.0,2000.0
2021-05-29,22,3751.0,13.7,0.0,1.6,86.0,0.0,2000.0
2021-05-29,23,2418.0,13.3,0.0,1.7,87.0,0.0,2000.0
2021-05-30,0,1901.0,12.8,0.0,1.9,89.0,0.0,2000.0
2021-05-30,1,1151.0,12.3,0.0,1.6,90.0,0.0,1946.0
2021-05-30,2,846.0,11.8,0.0,2.3,94.0,0.0,1313.0
2021-05-30,3,511.0,11.4,0.0,2.1,94.0,0.0,1025.0
2021-05-30,4,320.0,11.2,0.0,2.2,95.0,0.0,866.0
2021-05-30,5,376.0,10.9,0.0,2.4,96.0,0.0,1495.0
2021-05-30,6,694.0,10.9,0.0,2.3,96.0,0.0,1088.0
2021-05-30,7,1162.0,11.9,0.0,2.6,95.0,0.0,2000.0
2021-05-30,8,2041.0,13.8,0.0,2.8,85.0,0.0,2000.0
2021-05-30,9,2889.0,15.8,0.0,1.9,76.0,0.0,2000.0
2021-05-30,10,3779.0,18.3,0.0,2.3,69.0,0.0,2000.0
2021-05-30,11,4608.0,20.3,0.0,2.2,61.0,0.0,2000.0
2021-05-30,12,5608.0,22.0,0.0,2.0,56.0,0.0,2000.0
2021-05-30,13,6938.0,23.2,0.0,2.2,48.0,0.0,2000.0
2021-05-30,14,7483.0,24.1,0.0,2.1,44.0,0.0,2000.0
2021-05-30,15,8427.0,25.5,0.0,2.4,40.0,0.0,2000.0
2021-05-30,16,8792.0,26.2,0.0,1.9,40.0,0.0,2000.0
2021-05-30,17,8953.0,26.1,0.0,1.0,40.0,0.0,2000.0
2021-05-30,18,7809.0,25.4,0.0,1.6,41.0,0.0,2000.0
2021-05-30,19,1630.0,24.6,0.0,1.0,44.0,0.0,2000.0
2021-05-30,20,680.0,19.0,2.1,3.0,84.0,0.0,281.0
2021-05-30,21,938.0,18.7,0.4,2.0,85.0,0.0,918.0
2021-05-30,22,115.0,18.7,0.0,1.6,86.0,0.0,751.0
2021-05-30,23,66.0,17.8,6.8,2.5,95.0,0.0,73.0
2021-05-31,0,98.0,17.5,8.8,1.0,96.0,0.0,210.0
2021-05-31,1,128.0,17.5,3.1,2.6,97.0,0.0,189.0
2021-05-31,2,163.0,17.2,0.9,1.8,95.0,0.0,413.0
2021-05-31,3,173.0,16.8,0.0,2.3,92.0,0.0,1180.0
2021-05-31,4,221.0,16.6,0.0,1.9,91.0,0.0,1435.0
2021-05-31,5,485.0,16.6,0.0,1.5,94.0,0.0,1050.0
2021-05-31,6,1346.0,16.8,0.0,2.1,95.0,0.0,907.0
2021-05-31,7,3959.0,17.0,0.0,1.8,94.0,0.0,932.0
2021-05-31,8,6688.0,17.3,0.0,1.0,93.0,0.0,1731.0
2021-05-31,9,3434.0,17.4,0.0,3.0,86.0,0.0,1991.0
2021-05-31,10,2634.0,18.1,0.0,1.8,82.0,0.0,2000.0
2021-05-31,11,3483.0,19.2,0.0,1.2,76.0,0.0,2000.0
2021-05-31,12,3877.0,20.1,0.0,1.5,75.0,0.0,2000.0
2021-05-31,13,4073.0,21.4,0.0,2.2,72.0,0.0,2000.0
2021-05-31,14,4212.0,22.1,0.0,2.1,70.0,0.0,2000.0
2021-05-31,15,4843.0,22.8,0.0,1.8,68.0,0.0,2000.0
2021-05-31,16,6122.0,23.3,0.0,2.6,66.0,0.0,2000.0
2021-05-31,17,9436.0,23.5,0.0,2.9,67.0,0.0,2000.0
2021-05-31,18,13869.0,23.5,0.0,1.6,64.0,0.0,2000.0
2021-05-31,19,9394.0,22.6,0.0,2.1,68.0,0.0,2000.0
2021-05-31,20,7485.0,21.9,0.0,2.3,72.0,0.0,2000.0
2021-05-31,21,6876.0,21.7,0.0,2.2,72.0,0.0,2000.0
2021-05-31,22,5881.0,21.1,0.0,2.1,70.0,0.0,2000.0
2021-05-31,23,2951.0,20.5,0.0,0.7,74.0,0.0,2000.0
2021-06-01,0,1862.0,19.800000000000004,0.0,0.9000000000000001,79.0,0.0,1947.0
2021-06-01,1,1225.0,19.1,0.0,2.0,84.0,0.0,1487.0
2021-06-01,2,839.0,18.8,0.0,1.6999999999999997,84.0,0.0,1757.0
2021-06-01,3,515.0,18.8,0.0,1.6,86.0,0.0,2000.0
2021-06-01,4,417.0,18.9,0.0,1.3,84.0,0.0,2000.0
2021-06-01,5,436.0,19.0,0.3,2.5,87.0,0.0,1668.0
2021-06-01,6,788.0,17.7,0.6,3.7,78.0,0.0,1908.0
2021-06-01,7,2020.0,16.8,0.0,2.3,76.0,0.0,1976.0
2021-06-01,8,4467.0,16.1,1.3,1.8,90.0,0.0,420.0
2021-06-01,9,3916.0,16.7,1.0,3.7,86.0,0.0,2000.0
2021-06-01,10,3200.0,18.7,0.0,2.6,81.0,0.0,2000.0
2021-06-01,11,3886.0,20.8,0.0,1.3999999999999997,73.0,0.0,2000.0
2021-06-01,12,4445.0,22.6,0.0,2.5,66.0,0.0,2000.0
2021-06-01,13,4287.0,23.7,0.0,3.0,61.0,0.0,2000.0
2021-06-01,14,4243.0,23.6,0.0,3.0,60.0,0.0,2000.0
2021-06-01,15,4063.0,23.2,0.0,2.3,61.0,0.0,1784.0
2021-06-01,16,4953.0,22.5,0.0,2.0,66.0,0.0,1940.0
2021-06-01,17,8848.0,22.9,0.0,2.8,61.0,0.0,2000.0
2021-06-01,18,12271.0,22.8,0.0,1.5,63.0,0.0,2000.0
2021-06-01,19,8261.0,22.399999999999995,0.0,1.3999999999999997,67.0,0.0,2000.0
2021-06-01,20,6999.0,21.4,0.0,3.4,75.0,0.0,1873.0
2021-06-01,21,6557.0,20.9,0.0,1.5999999999999999,76.0,0.0,1603.0
2021-06-01,22,5775.0,20.2,0.0,1.0,77.0,0.0,1214.0
2021-06-01,23,2856.0,19.8,0.0,1.7,82.0,0.0,890.0
2021-06-02,0,1960.0,19.2,0.0,1.3,81.0,0.0,882.0
2021-06-02,1,1181.0,18.7,0.0,0.8,83.0,0.0,978.0
2021-06-02,2,783.0,18.1,0.0,1.6999999999999997,85.0,0.0,761.0
2021-06-02,3,532.0,17.6,0.0,1.2,89.0,0.0,558.0
2021-06-02,4,411.0,17.0,0.0,1.7,90.0,0.0,406.0
2021-06-02,5,773.0,16.6,0.0,2.1,92.0,0.0,368.0
2021-06-02,6,2042.0,16.7,0.0,1.5,92.0,0.0,414.0
2021-06-02,7,5612.0,17.9,0.0,1.9,90.0,0.0,904.0
2021-06-02,8,8938.0,20.1,0.0,1.0,81.0,0.0,1196.0
2021-06-02,9,4575.0,22.2,0.0,2.2,75.0,0.0,1344.0
2021-06-02,10,3284.0,24.3,0.0,2.1,65.0,0.0,1853.0
2021-06-02,11,3951.0,25.7,0.0,1.7,56.0,0.0,2000.0
2021-06-02,12,4377.0,26.8,0.0,1.9,49.0,0.0,2000.0
2021-06-02,13,4083.0,28.0,0.0,1.2,47.0,0.0,2000.0
2021-06-02,14,4131.0,28.8,0.0,2.9,42.0,0.0,2000.0
2021-06-02,15,4703.0,29.5,0.0,3.1,40.0,0.0,2000.0
2021-06-02,16,6066.0,29.5,0.0,3.1999999999999997,39.0,0.0,2000.0
2021-06-02,17,9724.0,28.7,0.0,3.7,42.0,0.0,2000.0
2021-06-02,18,13862.0,28.0,0.0,2.8,47.0,0.0,2000.0
2021-06-02,19,9375.0,26.5,0.0,2.8,49.0,0.0,2000.0
2021-06-02,20,7675.0,24.699999999999996,0.0,2.8,54.0,0.0,2000.0
2021-06-02,21,7133.0,23.3,0.0,3.1,54.0,0.0,2000.0
2021-06-02,22,6243.0,22.5,0.0,2.7,64.0,0.0,2000.0
2021-06-02,23,3118.0,21.9,0.0,1.9,65.0,0.0,2000.0
2021-06-03,0,2019.0,21.4,0.0,0.6,69.0,0.0,2000.0
2021-06-03,1,1317.0,20.8,0.0,1.1,70.0,0.0,2000.0
2021-06-03,2,819.0,20.3,0.0,1.1,76.0,0.0,2000.0
2021-06-03,3,540.0,20.3,0.0,1.2,77.0,0.0,2000.0
2021-06-03,4,418.0,20.3,0.0,1.3,79.0,0.0,2000.0
2021-06-03,5,773.0,19.8,0.0,1.1,83.0,0.0,2000.0
2021-06-03,6,2097.0,19.5,0.0,1.6,84.0,0.0,2000.0
2021-06-03,7,5734.0,20.1,0.0,1.7,83.0,0.0,2000.0
2021-06-03,8,8667.0,21.3,0.0,2.0,79.0,0.0,2000.0
2021-06-03,9,4259.0,22.1,0.0,1.9,71.0,0.0,2000.0
2021-06-03,10,2946.0,22.5,0.0,2.7,63.0,0.0,2000.0
2021-06-03,11,3242.0,22.5,0.0,2.9,61.0,0.0,2000.0
2021-06-03,12,1836.0,22.6,0.0,1.7,62.0,0.0,2000.0
2021-06-03,13,205.0,21.3,0.5,2.0,75.0,0.0,693.0
2021-06-03,14,137.0,20.1,0.5,1.9,84.0,0.0,665.0
2021-06-03,15,157.0,19.7,1.7000000000000002,1.1,87.0,0.0,448.0
2021-06-03,16,97.0,18.8,1.8,1.7,94.0,0.0,233.0
2021-06-03,17,182.0,18.7,3.3,0.8,93.0,0.0,515.0
2021-06-03,18,240.0,18.6,1.2,1.7,94.0,0.0,305.0
2021-06-03,19,161.0,18.6,1.2,1.2,95.0,0.0,374.0
2021-06-03,20,112.0,18.4,1.5,2.2,95.0,0.0,347.0
2021-06-03,21,188.0,15.5,4.8,6.7,80.0,0.0,1635.0
2021-06-03,22,245.0,14.9,0.3,2.2,85.0,0.0,2000.0
2021-06-03,23,242.0,14.9,0.8,1.0,84.0,0.0,1095.0
2021-06-04,0,723.0,14.7,0.5,2.2,91.0,0.0,2000.0
2021-06-04,1,616.0,14.4,0.0,3.2,91.0,0.0,2000.0
2021-06-04,2,521.0,13.9,0.0,1.4,94.0,0.0,2000.0
2021-06-04,3,394.0,13.6,0.0,1.4,94.0,0.0,1784.0
2021-06-04,4,337.0,13.4,0.0,1.2,95.0,0.0,1961.0
2021-06-04,5,705.0,13.5,0.0,1.3,96.0,0.0,1965.0
2021-06-04,6,1723.0,13.8,0.0,0.8,96.0,0.0,2000.0
2021-06-04,7,4569.0,14.4,0.0,1.9,93.0,0.0,1910.0
2021-06-04,8,7560.0,15.5,0.0,2.6,87.0,0.0,2000.0
2021-06-04,9,4150.0,17.0,0.0,2.3,81.0,0.0,2000.0
2021-06-04,10,3341.0,18.3,0.0,1.9,75.0,0.0,2000.0
2021-06-04,11,4174.0,19.5,0.0,2.6,69.0,0.0,2000.0
2021-06-04,12,4677.0,20.6,0.0,3.6,60.0,0.0,2000.0
2021-06-04,13,4496.0,21.3,0.0,4.8,54.0,0.0,2000.0
2021-06-04,14,4728.0,22.4,0.0,4.5,48.0,0.0,2000.0
2021-06-04,15,5614.0,23.0,0.0,4.1,46.0,0.0,2000.0
2021-06-04,16,7001.0,23.100000000000005,0.0,5.400000000000001,40.0,0.0,2000.0
2021-06-04,17,10439.0,22.8,0.0,4.9,43.0,0.0,2000.0
2021-06-04,18,14374.0,22.5,0.0,4.3,45.0,0.0,2000.0
2021-06-04,19,9799.0,21.1,0.0,5.4,49.0,0.0,2000.0
2021-06-04,20,7882.0,20.1,0.0,2.8,56.0,0.0,2000.0
2021-06-04,21,7188.0,19.5,0.0,2.6,61.0,0.0,2000.0
2021-06-04,22,6821.0,18.7,0.0,1.9,65.0,0.0,2000.0
2021-06-04,23,3662.0,18.0,0.0,2.6,69.0,0.0,2000.0
2021-06-05,0,2610.0,17.6,0.0,3.0,72.0,0.0,2000.0
2021-06-05,1,1732.0,17.5,0.0,3.3,73.0,0.0,2000.0
2021-06-05,2,1152.0,17.4,0.0,2.8,71.0,0.0,2000.0
2021-06-05,3,753.0,17.5,0.0,3.6999999999999997,65.0,0.0,2000.0
2021-06-05,4,491.0,17.1,0.0,3.2,70.0,0.0,2000.0
2021-06-05,5,669.0,17.4,0.0,2.8,72.0,0.0,2000.0
2021-06-05,6,974.0,17.7,0.0,2.9,73.0,0.0,2000.0
2021-06-05,7,1818.0,17.8,0.0,3.5,76.0,0.0,2000.0
2021-06-05,8,2964.0,18.0,0.0,4.8,78.0,0.0,1992.0
2021-06-05,9,3751.0,18.4,0.0,3.3,82.0,0.0,1251.0
2021-06-05,10,4415.0,19.6,0.0,3.1,79.0,0.0,1051.0
2021-06-05,11,5548.0,21.8,0.0,2.3,72.0,0.0,1194.0
2021-06-05,12,5953.0,22.9,0.0,3.5,66.0,0.0,1304.0
2021-06-05,13,6306.0,24.1,0.0,3.6,63.0,0.0,1344.0
2021-06-05,14,6551.0,24.900000000000002,0.0,3.4,58.0,0.0,1441.0
2021-06-05,15,7158.0,25.300000000000004,0.0,4.3,53.0,0.0,2000.0
2021-06-05,16,7657.0,25.4,0.0,4.4,51.0,0.0,2000.0
2021-06-05,17,8111.0,25.2,0.0,3.5,53.0,0.0,2000.0
2021-06-05,18,8152.0,24.1,0.0,5.4,55.0,0.0,2000.0
2021-06-05,19,7513.0,23.300000000000004,0.0,4.1,50.0,0.0,2000.0
2021-06-05,20,6892.0,22.0,0.0,2.8,56.0,0.0,2000.0
2021-06-05,21,6715.0,21.1,0.0,3.3,65.0,0.0,1992.0
2021-06-05,22,6162.0,20.4,0.0,2.1,77.0,0.0,894.0
2021-06-05,23,3679.0,19.7,0.0,2.0,79.0,0.0,806.0
2021-06-06,0,2502.0,19.1,0.0,2.3,86.0,0.0,547.0
2021-06-06,1,1627.0,18.7,0.0,0.9000000000000001,85.0,0.0,435.0
2021-06-06,2,1012.0,18.6,0.0,2.2,88.0,0.0,402.0
2021-06-06,3,687.0,18.9,0.0,3.6,87.0,0.0,453.0
2021-06-06,4,449.0,19.0,0.0,1.8999999999999997,84.0,0.0,549.0
2021-06-06,5,515.0,19.0,0.0,1.7,85.0,0.0,549.0
2021-06-06,6,776.0,19.1,0.0,1.6,82.0,0.0,660.0
2021-06-06,7,1288.0,19.4,0.0,1.5,82.0,0.0,718.0
2021-06-06,8,2119.0,20.1,0.0,3.3,80.0,0.0,572.0
2021-06-06,9,2875.0,21.1,0.0,2.8,74.0,0.0,762.0
2021-06-06,10,3742.0,21.899999999999995,0.0,1.6000000000000003,71.0,0.0,907.0
2021-06-06,11,4190.0,23.3,0.0,0.6,68.0,0.0,1098.0
2021-06-06,12,4944.0,25.1,0.0,1.3,59.0,0.0,1949.0
2021-06-06,13,5593.0,26.3,0.0,2.8,57.0,0.0,2000.0
2021-06-06,14,5998.0,27.3,0.0,2.9,53.0,0.0,2000.0
2021-06-06,15,6754.0,27.7,0.0,3.0,51.0,0.0,2000.0
2021-06-06,16,7260.0,27.9,0.0,3.2,50.0,0.0,2000.0
2021-06-06,17,7749.0,27.7,0.0,2.4,53.0,0.0,2000.0
2021-06-06,18,7977.0,27.2,0.0,3.4,53.0,0.0,2000.0
2021-06-06,19,7839.0,26.199999999999996,0.0,3.2,58.0,0.0,2000.0
2021-06-06,20,7246.0,24.6,0.0,2.6,69.0,0.0,2000.0
2021-06-06,21,6354.0,23.5,0.0,2.2,73.0,0.0,2000.0
2021-06-06,22,5072.0,22.6,0.0,2.5,75.0,0.0,2000.0
2021-06-06,23,2761.0,21.6,0.0,2.5,77.0,0.0,2000.0
2021-06-07,0,1769.0,21.0,0.0,1.6,78.0,0.0,2000.0
2021-06-07,1,986.0,20.4,0.0,1.8,78.0,0.0,1999.0
2021-06-07,2,653.0,20.0,0.0,1.6999999999999997,80.0,0.0,1985.0
2021-06-07,3,399.0,19.6,0.0,1.8,81.0,0.0,2000.0
2021-06-07,4,404.0,19.5,0.0,1.9,81.0,0.0,2000.0
2021-06-07,5,892.0,19.7,0.0,2.2,77.0,0.0,2000.0
2021-06-07,6,2100.0,19.8,0.0,2.4,76.0,0.0,2000.0
2021-06-07,7,5656.0,20.2,0.0,2.4,75.0,0.0,2000.0
2021-06-07,8,8403.0,20.7,0.0,2.4,74.0,0.0,2000.0
2021-06-07,9,3704.0,21.0,0.0,2.0,73.0,0.0,2000.0
2021-06-07,10,2940.0,21.1,0.0,2.6,70.0,0.0,2000.0
2021-06-07,11,3653.0,21.6,0.0,2.2,68.0,0.0,2000.0
