날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m),적설(cm)
2019-06-29,08,19.7,0.4,0.8,92.0,363,
2019-06-29,09,19.9,0.0,1.0,90.0,567,
2019-06-29,10,20.2,,1.1,85.0,654,
2019-06-29,11,21.0,,1.3,79.0,786,
2019-06-29,12,23.7,,1.8,69.0,870,
2019-06-29,13,25.4,,1.8,63.0,955,
2019-06-29,14,26.3,,1.3,58.0,1218,
2019-06-29,15,26.2,,1.6,57.0,1578,
2019-06-29,16,26.6,,1.7,46.0,1993,
2019-06-29,17,27.2,,1.5,52.0,1745,
2019-06-29,18,26.8,,1.2,57.0,1795,
2019-06-29,19,26.1,,1.2,59.0,1903,
2019-06-29,20,25.5,,0.9,58.0,1895,
2019-06-29,21,24.6,,0.4,63.0,1962,
2019-06-29,22,23.9,,0.8,66.0,1795,
2019-06-29,23,23.2,,1.0,70.0,1578,
2019-06-30,00,22.9,,2.6,71.0,1424,
2019-06-30,01,22.5,,1.4,77.0,1046,
2019-06-30,02,22.1,,2.0,80.0,579,
2019-06-30,03,21.6,,1.3,83.0,455,
2019-06-30,04,21.5,,1.1,84.0,418,
2019-06-30,05,21.1,,0.5,85.0,399,
2019-06-30,06,21.0,,1.9,85.0,408,
2019-06-30,07,21.8,,2.0,80.0,538,
2019-06-30,08,22.9,,2.7,74.0,709,
2019-06-30,09,24.3,,1.8,67.0,863,
2019-06-30,10,25.1,,2.0,64.0,1204,
2019-06-30,11,25.5,,2.1,58.0,1745,
2019-06-30,12,27.0,,2.7,53.0,1751,
2019-06-30,13,28.2,,3.3,52.0,1262,
2019-06-30,14,27.4,,3.1,58.0,1169,
2019-06-30,15,26.6,,4.5,65.0,778,
2019-06-30,16,26.0,,3.2,67.0,970,
2019-06-30,17,25.7,,2.9,70.0,854,
2019-06-30,18,25.1,,3.0,74.0,841,
2019-06-30,19,24.3,,2.8,78.0,744,
2019-06-30,20,23.9,,1.7,80.0,575,
2019-06-30,21,23.4,0.0,2.4,82.0,473,
2019-06-30,22,23.0,,2.4,81.0,482,
2019-06-30,23,22.7,,2.8,80.0,461,
2019-07-01,00,22.4,,2.0,79.0,469,
2019-07-01,01,22.1,,1.6,77.0,472,
2019-07-01,02,21.5,,2.6,77.0,594,
2019-07-01,03,20.8,,2.1,81.0,513,
2019-07-01,04,20.8,,1.3,82.0,550,
2019-07-01,05,20.6,,1.5,82.0,499,
2019-07-01,06,20.7,,1.3,81.0,509,
2019-07-01,07,21.0,,1.2,80.0,519,
2019-07-01,08,21.6,,0.2,74.0,626,
2019-07-01,09,23.2,,1.0,63.0,922,
2019-07-01,10,24.3,,1.8,60.0,966,
2019-07-01,11,25.3,,2.7,56.0,987,
2019-07-01,12,26.4,,2.6,49.0,880,
2019-07-01,13,27.3,,2.0,44.0,1103,
2019-07-01,14,28.3,,2.4,43.0,1411,
2019-07-01,15,28.1,,3.2,43.0,1472,
2019-07-01,16,28.7,,3.8,39.0,1538,
2019-07-01,17,28.5,,3.4,44.0,1547,
2019-07-01,18,27.2,,3.5,48.0,1923,
2019-07-01,19,25.5,,4.4,53.0,1934,
2019-07-01,20,23.9,,2.7,60.0,1701,
2019-07-01,21,22.8,,2.5,71.0,1105,
2019-07-01,22,22.3,,2.5,72.0,933,
2019-07-01,23,21.9,,2.7,74.0,949,
2019-07-02,00,21.6,,1.3,79.0,657,
2019-07-02,01,21.3,,1.9,80.0,650,
2019-07-02,02,21.2,,1.4,81.0,581,
2019-07-02,03,21.1,,1.9,81.0,590,
2019-07-02,04,21.0,,1.2,81.0,588,
2019-07-02,05,21.0,,2.4,82.0,523,
2019-07-02,06,20.8,,1.4,81.0,584,
2019-07-02,07,21.4,,1.9,76.0,664,
2019-07-02,08,22.3,,1.5,71.0,835,
2019-07-02,09,23.0,,2.2,67.0,956,
2019-07-02,10,25.1,,1.9,51.0,1550,
2019-07-02,11,25.6,,2.0,54.0,1375,
2019-07-02,12,26.7,,1.5,46.0,1505,
2019-07-02,13,27.8,,2.1,41.0,1790,
2019-07-02,14,29.3,,2.6,36.0,1915,
2019-07-02,15,29.4,,3.0,43.0,1749,
2019-07-02,16,28.6,,3.1,45.0,1884,
2019-07-02,17,28.5,,3.9,46.0,1767,
2019-07-02,18,28.4,,3.2,47.0,1739,
2019-07-02,19,26.5,,3.9,54.0,2000,
2019-07-02,20,24.1,,3.5,61.0,2000,
2019-07-02,21,23.2,,2.4,69.0,1640,
2019-07-02,22,22.7,,1.7,73.0,1292,
2019-07-02,23,22.3,,2.3,71.0,1409,
2019-07-03,00,22.2,,1.7,74.0,988,
2019-07-03,01,21.9,,0.7,79.0,770,
2019-07-03,02,21.6,,0.8,83.0,569,
2019-07-03,03,21.7,,1.8,83.0,517,
2019-07-03,04,21.5,,1.3,84.0,562,
2019-07-03,05,21.3,,1.4,84.0,574,
2019-07-03,06,21.5,,1.8,82.0,580,
2019-07-03,07,22.0,,1.4,77.0,562,
2019-07-03,08,22.7,,2.0,75.0,596,
2019-07-03,09,24.2,,1.4,59.0,1244,
2019-07-03,10,25.6,,1.6,53.0,1239,
2019-07-03,11,26.8,,1.5,54.0,1275,
2019-07-03,12,27.3,,1.4,51.0,1396,
2019-07-03,13,27.1,,2.4,53.0,1390,
2019-07-03,14,26.9,,2.9,52.0,1738,
2019-07-03,15,26.7,,3.0,49.0,1825,
2019-07-03,16,26.9,,1.4,48.0,1957,
2019-07-03,17,26.6,,2.5,50.0,1797,
2019-07-03,18,26.0,,3.3,49.0,1880,
2019-07-03,19,25.3,,3.3,53.0,2000,
2019-07-03,20,25.0,,1.4,69.0,1302,
2019-07-03,21,23.6,,1.6,70.0,1541,
2019-07-03,22,23.2,,1.5,68.0,1812,
2019-07-03,23,22.6,,0.9,69.0,1654,
2019-07-04,00,22.0,,1.1,74.0,1273,
2019-07-04,01,21.3,,1.0,75.0,1128,
2019-07-04,02,20.9,,1.7,81.0,779,
2019-07-04,03,20.6,,1.9,86.0,579,
2019-07-04,04,20.4,,1.4,87.0,539,
2019-07-04,05,20.2,,1.0,91.0,490,
2019-07-04,06,20.0,,0.4,93.0,519,
2019-07-04,07,20.6,,0.9,80.0,623,
2019-07-04,08,22.4,,0.6,72.0,755,
2019-07-04,09,24.5,,0.9,62.0,864,
2019-07-04,10,26.6,,2.6,47.0,1492,
2019-07-04,11,28.1,,2.1,43.0,1642,
2019-07-04,12,29.8,,2.0,35.0,1862,
2019-07-04,13,31.1,,2.3,31.0,1848,
2019-07-04,14,32.3,,2.5,31.0,1930,
2019-07-04,15,32.1,,4.5,33.0,1905,
2019-07-04,16,31.9,,3.6,33.0,1955,
2019-07-04,17,30.9,,3.9,33.0,1946,
2019-07-04,18,29.3,,3.5,31.0,2000,
2019-07-04,19,27.5,,3.3,36.0,2000,
2019-07-04,20,25.2,,2.6,50.0,2000,
2019-07-04,21,24.1,,1.8,59.0,1808,
2019-07-04,22,23.6,,1.9,69.0,1111,
2019-07-04,23,23.1,,1.4,75.0,858,
2019-07-05,00,22.6,,0.7,78.0,808,
2019-07-05,01,22.2,,1.5,77.0,853,
2019-07-05,02,21.7,,0.3,73.0,1115,
2019-07-05,03,20.9,,0.6,63.0,1891,
2019-07-05,04,20.6,,0.5,60.0,1982,
2019-07-05,05,20.2,,0.8,62.0,2000,
2019-07-05,06,20.3,,0.6,62.0,1997,
2019-07-05,07,20.9,,0.0,64.0,1424,
2019-07-05,08,23.7,,1.5,47.0,1932,
2019-07-05,09,25.6,,1.4,39.0,1866,
2019-07-05,10,28.4,,1.4,35.0,1729,
2019-07-05,11,30.4,,1.3,33.0,1805,
2019-07-05,12,32.2,,1.2,31.0,1818,
2019-07-05,13,33.8,,1.3,27.0,1837,
2019-07-05,14,34.2,,1.3,27.0,1648,
2019-07-05,15,34.4,,1.9,32.0,1146,
2019-07-05,16,33.5,,4.3,35.0,1036,
2019-07-05,17,33.4,,3.0,35.0,1257,
2019-07-05,18,32.3,,3.2,37.0,1758,
2019-07-05,19,30.9,,3.3,38.0,2000,
2019-07-05,20,29.2,,1.7,35.0,2000,
2019-07-05,21,28.4,,0.8,33.0,2000,
2019-07-05,22,27.8,0.0,1.8,35.0,2000,
2019-07-05,23,27.5,0.0,0.5,35.0,2000,
2019-07-06,00,27.0,0.0,0.4,40.0,2000,
2019-07-06,01,26.8,,0.3,42.0,2000,
2019-07-06,02,26.5,,0.4,47.0,2000,
2019-07-06,03,26.2,,0.7,50.0,1843,
2019-07-06,04,25.4,,0.6,54.0,1968,
2019-07-06,05,25.0,,0.8,54.0,1850,
2019-07-06,06,24.6,,0.8,58.0,1945,
2019-07-06,07,25.7,,1.0,54.0,1748,
2019-07-06,08,27.5,,1.1,48.0,1639,
2019-07-06,09,28.5,,1.9,46.0,1425,
2019-07-06,10,30.5,,2.1,38.0,1769,
2019-07-06,11,32.1,,1.3,31.0,1858,
2019-07-06,12,33.4,,1.8,28.0,1926,
2019-07-06,13,34.3,,1.9,28.0,1973,
2019-07-06,14,35.2,,1.8,25.0,1897,
2019-07-06,15,35.8,,2.7,25.0,1607,
2019-07-06,16,35.8,,1.7,25.0,1946,
2019-07-06,17,35.2,,2.2,27.0,1845,
2019-07-06,18,34.2,,2.1,28.0,1967,
2019-07-06,19,32.2,,2.6,35.0,1978,
2019-07-06,20,30.5,,2.4,40.0,1890,
2019-07-06,21,29.3,,2.2,41.0,2000,
2019-07-06,22,28.2,,2.0,43.0,1984,
2019-07-06,23,26.9,,2.2,46.0,1991,
2019-07-07,00,25.6,,2.4,51.0,2000,
2019-07-07,01,24.9,,2.5,53.0,1986,
2019-07-07,02,24.5,,1.7,55.0,1989,
2019-07-07,03,24.2,,1.4,56.0,1997,
2019-07-07,04,23.9,,1.8,56.0,1956,
2019-07-07,05,23.6,,1.6,58.0,1932,
2019-07-07,06,23.8,,2.9,56.0,1984,
2019-07-07,07,24.6,,1.7,53.0,1852,
2019-07-07,08,25.9,,2.5,49.0,1951,
2019-07-07,09,26.6,,2.6,46.0,1977,
2019-07-07,10,28.5,,2.9,41.0,1915,
2019-07-07,11,28.9,,2.8,39.0,1994,
2019-07-07,12,30.1,,2.9,35.0,1995,
2019-07-07,13,30.4,,2.4,33.0,2000,
2019-07-07,14,30.6,,1.9,31.0,2000,
2019-07-07,15,32.0,,1.9,30.0,2000,
2019-07-07,16,31.6,,1.6,30.0,1981,
2019-07-07,17,30.3,,1.7,32.0,2000,
2019-07-07,18,29.0,,2.4,35.0,2000,
2019-07-07,19,27.4,,2.8,38.0,1999,
2019-07-07,20,26.1,,2.4,40.0,2000,
2019-07-07,21,24.9,,2.5,42.0,2000,
2019-07-07,22,23.9,,2.7,43.0,2000,
2019-07-07,23,23.3,,2.4,43.0,2000,
2019-07-08,00,22.7,,1.8,46.0,2000,
2019-07-08,01,22.2,,2.3,48.0,1952,
2019-07-08,02,21.8,,1.6,49.0,2000,
2019-07-08,03,21.4,,2.3,50.0,2000,
2019-07-08,04,21.4,,1.7,51.0,2000,
2019-07-08,05,21.3,,1.5,52.0,2000,
2019-07-08,06,21.2,,1.6,54.0,2000,
2019-07-08,07,21.9,,1.3,52.0,2000,
2019-07-08,08,22.9,,1.4,52.0,1807,
2019-07-08,09,23.8,,1.6,50.0,2000,
2019-07-08,10,25.2,,1.8,47.0,1855,
2019-07-08,11,26.9,,2.1,42.0,1726,
2019-07-08,12,27.5,,2.1,44.0,2000,
2019-07-08,13,29.0,,1.7,37.0,2000,
2019-07-08,14,29.3,,2.2,36.0,1910,
2019-07-08,15,31.0,,2.1,33.0,1631,
2019-07-08,16,30.4,,2.1,34.0,1874,
2019-07-08,17,29.9,,3.2,37.0,1891,
2019-07-08,18,28.2,,2.5,40.0,2000,
2019-07-08,19,27.3,,2.3,42.0,2000,
2019-07-08,20,25.7,,2.8,44.0,2000,
2019-07-08,21,24.8,,1.5,47.0,2000,
2019-07-08,22,23.9,,1.8,49.0,2000,
2019-07-08,23,23.3,,1.8,52.0,2000,
2019-07-09,00,22.6,,1.7,55.0,2000,
2019-07-09,01,22.1,,1.8,56.0,2000,
2019-07-09,02,21.5,,1.4,58.0,2000,
2019-07-09,03,20.9,,1.6,59.0,2000,
2019-07-09,04,20.4,,1.2,59.0,2000,
2019-07-09,05,19.9,,0.9,62.0,2000,
2019-07-09,06,19.8,,1.2,62.0,2000,
2019-07-09,07,21.1,,1.4,55.0,2000,
2019-07-09,08,23.3,,2.4,51.0,2000,
2019-07-09,09,25.3,,1.8,44.0,1963,
2019-07-09,10,27.0,,1.6,39.0,1987,
2019-07-09,11,28.3,,2.5,37.0,1711,
2019-07-09,12,28.4,,2.1,37.0,2000,
2019-07-09,13,29.8,,1.5,33.0,1986,
2019-07-09,14,29.5,,1.9,35.0,1856,
2019-07-09,15,29.7,,2.1,36.0,1931,
2019-07-09,16,29.5,,1.6,36.0,1590,
2019-07-09,17,29.0,,1.2,38.0,2000,
2019-07-09,18,28.2,,2.0,38.0,2000,
2019-07-09,19,27.3,,2.1,40.0,2000,
2019-07-09,20,26.1,,2.9,42.0,2000,
2019-07-09,21,25.0,,2.1,44.0,2000,
2019-07-09,22,24.3,,2.7,46.0,2000,
2019-07-09,23,23.7,,2.4,48.0,2000,
2019-07-10,00,22.8,,2.7,51.0,2000,
2019-07-10,01,22.0,,1.8,55.0,2000,
2019-07-10,02,21.5,,1.6,58.0,2000,
2019-07-10,03,21.1,,1.6,61.0,2000,
2019-07-10,04,21.0,,2.0,62.0,2000,
2019-07-10,05,20.9,,1.5,63.0,2000,
2019-07-10,06,21.1,,2.0,61.0,2000,
2019-07-10,07,21.6,,1.9,59.0,2000,
2019-07-10,08,23.5,,2.2,51.0,2000,
2019-07-10,09,25.2,,2.5,46.0,1958,
2019-07-10,10,24.6,,2.5,50.0,2000,
2019-07-10,11,25.5,,2.4,46.0,1919,
2019-07-10,12,27.2,,2.7,43.0,1971,
2019-07-10,13,26.7,,2.4,45.0,1865,
2019-07-10,14,25.9,0.0,2.9,47.0,1949,
2019-07-10,15,25.6,0.0,3.2,48.0,1958,
2019-07-10,16,24.5,0.0,2.8,55.0,1982,
2019-07-10,17,23.5,0.1,2.2,58.0,2000,
2019-07-10,18,22.1,0.2,1.9,68.0,2000,
2019-07-10,19,21.3,0.4,1.7,75.0,1994,
2019-07-10,20,20.6,0.7,1.5,82.0,1696,
2019-07-10,21,19.9,2.2,1.5,92.0,1055,
2019-07-10,22,19.4,2.6,1.9,93.0,812,
2019-07-10,23,19.4,2.0,1.6,95.0,1613,
2019-07-11,00,19.6,0.3,1.0,94.0,2000,
2019-07-11,01,19.6,0.1,1.5,92.0,2000,
2019-07-11,02,19.7,0.0,1.6,87.0,2000,
2019-07-11,03,19.9,0.3,1.3,86.0,2000,
2019-07-11,04,20.1,0.0,0.6,88.0,1993,
2019-07-11,05,20.0,0.6,1.4,91.0,1801,
2019-07-11,06,19.8,0.9,0.6,92.0,845,
2019-07-11,07,20.0,0.9,1.1,94.0,1555,
2019-07-11,08,20.3,0.0,1.6,94.0,1987,
2019-07-11,09,21.1,0.1,1.0,87.0,2000,
2019-07-11,10,21.9,0.0,1.0,82.0,2000,
2019-07-11,11,23.0,,0.7,75.0,2000,
2019-07-11,12,24.0,,1.1,68.0,2000,
2019-07-11,13,25.3,,0.9,61.0,2000,
2019-07-11,14,25.6,,0.9,61.0,2000,
2019-07-11,15,25.3,,1.5,60.0,1944,
2019-07-11,16,24.4,,2.5,67.0,2000,
2019-07-11,17,23.5,0.0,1.9,69.0,2000,
2019-07-11,18,22.9,,1.6,71.0,2000,
2019-07-11,19,22.0,,0.7,75.0,2000,
2019-07-11,20,21.7,,1.6,74.0,1908,
2019-07-11,21,21.4,0.0,1.6,73.0,2000,
2019-07-11,22,21.0,0.0,1.7,77.0,2000,
2019-07-11,23,20.8,,1.7,77.0,2000,
2019-07-12,00,20.7,0.0,1.6,78.0,2000,
2019-07-12,01,20.5,,1.9,77.0,2000,
2019-07-12,02,20.3,,1.5,78.0,2000,
2019-07-12,03,20.1,,1.7,80.0,2000,
2019-07-12,04,20.1,,1.0,79.0,2000,
2019-07-12,05,20.1,,0.8,79.0,2000,
2019-07-12,06,20.2,,1.4,78.0,2000,
2019-07-12,07,20.5,,0.8,75.0,2000,
2019-07-12,08,21.4,,1.7,76.0,1981,
2019-07-12,09,22.4,,2.5,69.0,1995,
2019-07-12,10,23.3,,1.0,67.0,1802,
2019-07-12,11,24.2,,2.5,65.0,1881,
2019-07-12,12,26.2,,1.7,53.0,1967,
2019-07-12,13,27.2,,2.8,49.0,1852,
2019-07-12,14,28.0,,3.0,48.0,1994,
2019-07-12,15,27.9,,2.9,45.0,1949,
2019-07-12,16,28.1,,3.0,53.0,1922,
2019-07-12,17,27.2,,3.2,54.0,1997,
2019-07-12,18,25.9,,3.1,61.0,2000,
2019-07-12,19,25.1,,3.1,62.0,1990,
2019-07-12,20,24.1,,2.4,67.0,1935,
2019-07-12,21,23.6,,2.3,66.0,1969,
2019-07-12,22,23.3,,0.6,70.0,1682,
2019-07-12,23,22.8,,1.6,72.0,1390,
2019-07-13,00,22.8,,1.0,72.0,1155,
2019-07-13,01,22.7,,1.1,74.0,1006,
2019-07-13,02,22.6,,1.2,77.0,898,
2019-07-13,03,22.4,,0.9,79.0,663,
2019-07-13,04,22.4,,1.2,78.0,736,
2019-07-13,05,22.3,,1.0,80.0,718,
2019-07-13,06,22.2,,1.6,79.0,641,
2019-07-13,07,22.4,0.0,0.3,77.0,700,
2019-07-13,08,22.4,0.0,1.0,78.0,529,
2019-07-13,09,23.6,,0.9,70.0,689,
2019-07-13,10,25.1,,1.8,63.0,698,
2019-07-13,11,25.8,,1.8,64.0,755,
2019-07-13,12,26.9,,1.6,56.0,802,
2019-07-13,13,27.2,,2.5,57.0,864,
2019-07-13,14,29.0,,2.2,47.0,988,
2019-07-13,15,29.2,,2.6,48.0,971,
2019-07-13,16,29.1,,2.3,51.0,847,
2019-07-13,17,28.2,,2.7,55.0,902,
2019-07-13,18,27.4,,2.5,58.0,949,
2019-07-13,19,26.6,,2.6,59.0,983,
2019-07-13,20,25.3,,2.6,66.0,876,
2019-07-13,21,24.5,,1.5,72.0,749,
2019-07-13,22,23.7,,1.5,79.0,587,
2019-07-13,23,23.1,,1.4,79.0,520,
2019-07-14,00,22.7,,0.8,76.0,645,
2019-07-14,01,22.4,,1.1,80.0,516,
2019-07-14,02,22.2,,1.5,83.0,446,
2019-07-14,03,21.9,,1.5,83.0,504,
2019-07-14,04,21.5,,0.5,84.0,425,
2019-07-14,05,21.3,,1.3,87.0,375,
2019-07-14,06,21.4,,0.8,85.0,319,
2019-07-14,07,22.0,,1.3,81.0,345,
2019-07-14,08,22.9,,0.6,77.0,369,
2019-07-14,09,24.3,,0.8,68.0,439,
2019-07-14,10,25.2,,0.8,65.0,444,
2019-07-14,11,27.6,,1.3,55.0,535,
2019-07-14,12,29.2,,1.6,49.0,608,
2019-07-14,13,30.7,,2.5,40.0,809,
2019-07-14,14,31.2,,3.5,44.0,810,
2019-07-14,15,30.7,,2.9,46.0,605,
2019-07-14,16,31.2,,3.0,40.0,883,
2019-07-14,17,29.6,,1.0,54.0,1026,
2019-07-14,18,30.3,,2.1,45.0,849,
2019-07-14,19,28.6,,2.5,54.0,837,
2019-07-14,20,26.8,,2.2,59.0,804,
2019-07-14,21,25.5,,1.8,66.0,654,
2019-07-14,22,24.8,,2.4,71.0,511,
2019-07-14,23,24.2,,1.8,73.0,476,
2019-07-15,00,23.8,,1.0,75.0,483,
2019-07-15,01,23.4,,1.4,75.0,549,
2019-07-15,02,23.2,,0.5,76.0,580,
2019-07-15,03,22.7,,0.6,78.0,524,
2019-07-15,04,22.4,,0.4,79.0,442,
2019-07-15,05,22.5,,0.6,81.0,351,
2019-07-15,06,22.5,,0.5,79.0,623,
2019-07-15,07,23.1,,0.7,77.0,455,
2019-07-15,08,24.3,,0.9,72.0,408,
2019-07-15,09,25.0,,0.8,70.0,721,
2019-07-15,10,25.8,,1.6,66.0,530,
2019-07-15,11,26.8,,1.1,60.0,471,
2019-07-15,12,27.2,,1.8,60.0,463,
2019-07-15,13,27.1,0.0,1.8,61.0,451,
2019-07-15,14,26.7,0.0,2.7,66.0,354,
2019-07-15,15,25.4,0.0,1.3,75.0,447,
2019-07-15,16,23.3,2.8,1.4,89.0,853,
2019-07-15,17,23.0,3.7,0.5,92.0,181,
2019-07-15,18,23.0,0.7,0.6,93.0,583,
2019-07-15,19,22.8,,0.8,86.0,834,
2019-07-15,20,22.2,,1.5,92.0,638,
2019-07-15,21,22.2,,1.0,91.0,496,
2019-07-15,22,22.3,,0.9,85.0,497,
2019-07-15,23,22.2,0.4,0.8,92.0,307,
2019-07-16,00,22.2,0.1,1.0,94.0,353,
2019-07-16,01,22.0,,1.0,93.0,411,
2019-07-16,02,21.8,0.4,0.8,93.0,362,
2019-07-16,03,21.6,4.0,0.7,95.0,503,
2019-07-16,04,21.5,,0.9,96.0,821,
2019-07-16,05,21.5,,0.8,95.0,656,
2019-07-16,06,21.5,,1.0,95.0,693,
2019-07-16,07,21.6,,1.1,95.0,615,
2019-07-16,08,22.4,,0.8,93.0,703,
2019-07-16,09,22.6,,1.3,87.0,752,
2019-07-16,10,23.1,,1.1,83.0,682,
2019-07-16,11,25.5,,1.5,67.0,665,
2019-07-16,12,26.7,,1.3,67.0,741,
2019-07-16,13,25.5,1.1,3.0,80.0,356,
2019-07-16,14,25.9,0.8,1.7,80.0,379,
2019-07-16,15,27.9,,1.5,62.0,572,
2019-07-16,16,28.6,,2.6,58.0,618,
2019-07-16,17,28.5,,2.3,58.0,689,
2019-07-16,18,28.4,,2.3,61.0,551,
2019-07-16,19,27.0,,2.8,71.0,512,
2019-07-16,20,25.4,,2.1,73.0,562,
2019-07-16,21,24.8,,0.4,78.0,499,
2019-07-16,22,24.4,,0.7,83.0,418,
2019-07-16,23,24.2,,0.5,83.0,412,
2019-07-17,00,23.8,,1.6,87.0,326,
2019-07-17,01,23.5,,0.4,87.0,317,
2019-07-17,02,23.4,,1.1,88.0,317,
2019-07-17,03,23.3,,0.7,87.0,334,
2019-07-17,04,22.9,,0.9,92.0,291,
2019-07-17,05,22.6,,0.1,93.0,272,
2019-07-17,06,22.3,,0.3,94.0,255,
2019-07-17,07,22.8,,1.2,86.0,302,
2019-07-17,08,24.2,,1.1,77.0,450,
2019-07-17,09,25.1,,1.3,75.0,421,
2019-07-17,10,26.3,,1.3,65.0,363,
2019-07-17,11,26.9,,1.0,66.0,368,
2019-07-17,12,26.5,0.7,0.5,70.0,346,
2019-07-17,13,27.2,,2.1,70.0,290,
2019-07-17,14,26.7,,1.6,69.0,309,
2019-07-17,15,28.3,,1.8,60.0,383,
2019-07-17,16,28.9,,2.0,58.0,402,
2019-07-17,17,28.7,,2.8,59.0,393,
2019-07-17,18,28.3,,2.6,61.0,447,
2019-07-17,19,27.4,,1.0,63.0,451,
2019-07-17,20,26.6,,1.4,69.0,380,
2019-07-17,21,26.2,,0.5,69.0,380,
2019-07-17,22,25.7,,0.4,70.0,382,
2019-07-17,23,25.4,,0.6,74.0,343,
2019-07-18,00,25.0,,0.3,75.0,349,
2019-07-18,01,24.5,,0.8,78.0,328,
2019-07-18,02,24.3,,0.7,77.0,339,
2019-07-18,03,24.0,,0.4,78.0,315,
2019-07-18,04,23.6,,0.2,82.0,271,
2019-07-18,05,23.4,,0.7,82.0,269,
2019-07-18,06,23.3,,0.6,81.0,278,
2019-07-18,07,23.8,,0.5,78.0,272,
2019-07-18,08,24.6,,0.5,74.0,268,
2019-07-18,09,25.4,,1.3,73.0,246,
2019-07-18,10,26.5,,0.6,64.0,284,
2019-07-18,11,27.5,,0.6,63.0,296,
2019-07-18,12,28.3,,1.1,58.0,361,
2019-07-18,13,30.3,,1.3,48.0,531,
2019-07-18,14,31.6,,1.1,45.0,546,
2019-07-18,15,31.5,,0.8,46.0,549,
2019-07-18,16,31.6,,0.7,41.0,707,
2019-07-18,17,31.2,,2.1,50.0,744,
2019-07-18,18,30.4,,1.7,53.0,574,
2019-07-18,19,29.6,,1.9,58.0,589,
2019-07-18,20,28.3,,2.8,61.0,533,
2019-07-18,21,27.5,,2.0,63.0,511,
2019-07-18,22,26.9,,1.9,64.0,505,
2019-07-18,23,25.9,,2.3,66.0,499,
2019-07-19,00,25.0,,1.5,68.0,414,
2019-07-19,01,24.5,,0.4,70.0,406,
2019-07-19,02,24.2,,0.7,72.0,382,
2019-07-19,03,23.8,,0.3,74.0,504,
2019-07-19,04,23.4,,0.1,76.0,410,
2019-07-19,05,23.1,,0.1,78.0,336,
2019-07-19,06,22.9,,1.1,81.0,324,
2019-07-19,07,23.8,,1.0,74.0,363,
2019-07-19,08,25.8,,1.4,68.0,408,
2019-07-19,09,28.0,,1.4,59.0,558,
2019-07-19,10,29.8,,1.8,54.0,742,
2019-07-19,11,31.7,,1.7,47.0,1247,
2019-07-19,12,32.8,,1.6,43.0,1696,
2019-07-19,13,33.7,,1.0,41.0,1598,
2019-07-19,14,34.3,,2.5,40.0,1963,
2019-07-19,15,34.9,,2.5,39.0,1945,
2019-07-19,16,34.1,,2.7,43.0,2000,
2019-07-19,17,33.1,,2.9,47.0,2000,
2019-07-19,18,30.4,,2.5,62.0,2000,
2019-07-19,19,29.0,0.0,1.7,69.0,2000,
2019-07-19,20,28.6,,1.3,67.0,2000,
2019-07-19,21,28.3,,1.2,66.0,2000,
2019-07-19,22,28.1,,1.4,65.0,2000,
2019-07-19,23,27.7,,1.9,66.0,2000,
2019-07-20,00,27.7,,1.4,66.0,2000,
2019-07-20,01,27.4,,1.6,67.0,2000,
2019-07-20,02,27.3,,1.7,66.0,2000,
2019-07-20,03,26.9,,1.8,67.0,2000,
2019-07-20,04,26.8,,1.6,69.0,2000,
2019-07-20,05,26.8,,2.4,65.0,2000,
2019-07-20,06,26.5,0.2,2.4,69.0,1889,
2019-07-20,07,26.7,0.0,2.4,65.0,2000,
2019-07-20,08,27.4,0.0,2.2,60.0,2000,
2019-07-20,09,25.2,0.8,1.7,85.0,1803,
2019-07-20,10,26.9,0.0,2.6,69.0,2000,
2019-07-20,11,28.0,0.0,2.9,62.0,2000,
2019-07-20,12,28.7,0.1,2.3,62.0,2000,
2019-07-20,13,30.1,,2.5,57.0,2000,
2019-07-20,14,30.1,,2.9,58.0,2000,
2019-07-20,15,30.8,,2.6,55.0,1991,
2019-07-20,16,31.3,,2.6,54.0,2000,
2019-07-20,17,30.7,0.0,2.1,55.0,2000,
2019-07-20,18,30.3,,1.5,57.0,2000,
2019-07-20,19,29.5,0.0,2.1,59.0,2000,
2019-07-20,20,29.1,,1.9,60.0,2000,
2019-07-20,21,28.6,,1.4,62.0,2000,
2019-07-20,22,28.4,,1.8,62.0,2000,
2019-07-20,23,28.2,,1.9,63.0,2000,
2019-07-21,00,26.9,0.0,1.6,78.0,1517,
2019-07-21,01,26.2,0.1,0.6,80.0,1996,
2019-07-21,02,25.3,0.5,1.1,91.0,728,
2019-07-21,03,24.6,0.6,1.0,95.0,732,
2019-07-21,04,24.5,0.6,0.4,95.0,522,
2019-07-21,05,24.3,0.3,0.3,95.0,722,
2019-07-21,06,24.4,0.4,0.3,96.0,649,
2019-07-21,07,24.3,0.7,1.0,96.0,288,
2019-07-21,08,24.5,0.7,2.0,96.0,734,
2019-07-21,09,24.6,0.3,2.8,96.0,1419,
2019-07-21,10,24.9,0.2,2.4,94.0,2000,
2019-07-21,11,25.2,,2.5,93.0,1863,
2019-07-21,12,25.5,,2.9,86.0,1525,
2019-07-21,13,25.3,0.2,2.5,91.0,1460,
2019-07-21,14,25.2,1.3,2.9,94.0,894,
2019-07-21,15,25.9,0.3,4.0,83.0,1204,
2019-07-21,16,26.4,,3.1,77.0,1532,
