날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m)
2017-06-15,05,18.1,,1.5,86.0,491
2017-06-15,06,18.0,,1.8,85.0,399
2017-06-15,07,18.3,,1.3,82.0,434
2017-06-15,08,19.3,,1.7,76.0,568
2017-06-15,09,20.8,,3.2,72.0,581
2017-06-15,10,22.7,,2.6,62.0,793
2017-06-15,11,24.5,,3.0,54.0,1011
2017-06-15,12,26.6,,2.5,45.0,1310
2017-06-15,13,28.6,,3.6,40.0,1675
2017-06-15,14,29.0,,3.7,35.0,1950
2017-06-15,15,29.4,,4.4,36.0,1947
2017-06-15,16,28.8,,3.4,37.0,1966
2017-06-15,17,28.5,,3.9,37.0,1955
2017-06-15,18,27.4,,3.4,45.0,1857
2017-06-15,19,26.1,,2.9,51.0,1825
2017-06-15,20,23.8,,2.3,63.0,1396
2017-06-15,21,22.8,,2.9,65.0,1156
2017-06-15,22,22.0,,2.3,68.0,1061
2017-06-15,23,21.7,,1.5,70.0,871
2017-06-16,00,21.4,,1.1,73.0,713
2017-06-16,01,21.1,,1.1,75.0,637
2017-06-16,02,20.7,,0.5,77.0,640
2017-06-16,03,20.4,,0.7,78.0,570
2017-06-16,04,20.3,,1.5,79.0,453
2017-06-16,05,20.1,,0.8,78.0,463
2017-06-16,06,20.1,,2.3,79.0,481
2017-06-16,07,20.9,,1.7,68.0,669
2017-06-16,08,22.6,,2.0,64.0,749
2017-06-16,09,24.4,,2.0,58.0,869
2017-06-16,10,26.0,,3.0,55.0,895
2017-06-16,11,27.6,,2.1,46.0,990
2017-06-16,12,29.2,,2.1,39.0,1070
2017-06-16,13,30.3,,2.8,38.0,947
2017-06-16,14,32.1,,1.9,34.0,977
2017-06-16,15,32.6,,3.1,32.0,882
2017-06-16,16,31.7,,3.0,40.0,565
2017-06-16,17,31.2,,2.2,42.0,621
2017-06-16,18,29.1,,3.9,49.0,952
2017-06-16,19,27.8,,3.5,44.0,1414
2017-06-16,20,26.4,,3.1,43.0,1653
2017-06-16,21,25.0,,2.4,54.0,1659
2017-06-16,22,24.0,,1.9,59.0,1406
2017-06-16,23,23.3,,1.4,56.0,1507
2017-06-17,00,22.8,,1.2,57.0,1190
2017-06-17,01,22.4,,1.3,59.0,913
2017-06-17,02,22.1,,2.7,60.0,829
2017-06-17,03,21.7,,1.7,58.0,1038
2017-06-17,04,21.3,,1.1,56.0,1142
2017-06-17,05,20.9,,1.7,57.0,1234
2017-06-17,06,20.7,,1.3,62.0,954
2017-06-17,07,21.3,,1.6,60.0,902
2017-06-17,08,22.6,,1.7,58.0,789
2017-06-17,09,23.8,,1.4,53.0,885
2017-06-17,10,25.1,,2.9,50.0,874
2017-06-17,11,26.6,,2.0,44.0,862
2017-06-17,12,27.9,,3.1,42.0,821
2017-06-17,13,28.4,,3.1,43.0,937
2017-06-17,14,28.5,,3.4,38.0,1042
2017-06-17,15,29.2,,3.1,33.0,1361
2017-06-17,16,29.6,,3.7,31.0,1584
2017-06-17,17,27.9,,4.3,41.0,1954
2017-06-17,18,26.9,,3.9,42.0,2000
2017-06-17,19,25.1,,4.7,53.0,2000
2017-06-17,20,23.3,,2.9,60.0,1970
2017-06-17,21,22.2,,2.9,55.0,2000
2017-06-17,22,21.5,,1.6,65.0,1717
2017-06-17,23,21.1,,1.4,63.0,1895
2017-06-18,00,20.9,,0.4,73.0,1218
2017-06-18,01,20.1,,1.5,74.0,1219
2017-06-18,02,19.7,,0.6,69.0,1626
2017-06-18,03,19.2,,0.3,68.0,1643
2017-06-18,04,18.9,,0.8,69.0,1509
2017-06-18,05,18.7,,0.8,72.0,1126
2017-06-18,06,18.7,,1.2,74.0,824
2017-06-18,07,20.0,,0.8,65.0,652
2017-06-18,08,21.8,,1.5,61.0,698
2017-06-18,09,23.8,,2.3,51.0,881
2017-06-18,10,25.8,,2.2,43.0,1774
2017-06-18,11,27.2,,2.9,35.0,1604
2017-06-18,12,28.8,,3.5,32.0,1757
2017-06-18,13,30.1,,2.8,29.0,1744
2017-06-18,14,31.1,,3.8,28.0,1819
2017-06-18,15,31.5,,4.0,29.0,1971
2017-06-18,16,30.4,,4.2,33.0,1949
2017-06-18,17,29.5,,3.8,31.0,1951
2017-06-18,18,28.0,,4.3,33.0,2000
2017-06-18,19,26.5,,2.7,39.0,1945
2017-06-18,20,24.6,,2.7,49.0,2000
2017-06-18,21,23.3,,3.3,61.0,1216
2017-06-18,22,22.2,,2.3,61.0,1270
2017-06-18,23,21.7,,2.3,64.0,1038
2017-06-19,00,21.2,,1.6,68.0,839
2017-06-19,01,21.0,,2.3,70.0,724
2017-06-19,02,20.6,,0.2,71.0,707
2017-06-19,03,20.1,,0.4,72.0,729
2017-06-19,04,19.8,,0.1,74.0,579
2017-06-19,05,19.6,,1.6,82.0,303
2017-06-19,06,19.5,,1.4,86.0,218
2017-06-19,07,20.3,,0.3,77.0,265
2017-06-19,08,21.7,,1.1,71.0,306
2017-06-19,09,23.6,,1.3,57.0,580
2017-06-19,10,25.6,,1.5,46.0,967
2017-06-19,11,27.4,,2.4,36.0,1357
2017-06-19,12,28.1,,2.0,35.0,1578
2017-06-19,13,29.1,,2.4,44.0,664
2017-06-19,14,29.6,,3.5,34.0,1200
2017-06-19,15,29.6,,3.0,33.0,1745
2017-06-19,16,29.7,,3.2,34.0,1950
2017-06-19,17,30.0,,2.8,30.0,2000
2017-06-19,18,29.6,,3.3,28.0,2000
2017-06-19,19,27.5,,2.4,32.0,2000
2017-06-19,20,26.4,,1.3,35.0,2000
2017-06-19,21,25.0,,1.3,44.0,2000
2017-06-19,22,24.2,,0.7,50.0,2000
2017-06-19,23,23.3,,1.7,53.0,2000
2017-06-20,00,22.8,,2.4,52.0,2000
2017-06-20,01,22.1,,1.1,64.0,1863
2017-06-20,02,21.4,,0.4,64.0,2000
2017-06-20,03,20.8,,0.0,64.0,1969
2017-06-20,04,20.4,,0.3,62.0,2000
2017-06-20,05,20.1,,0.7,58.0,2000
2017-06-20,06,20.1,,0.3,55.0,1989
2017-06-20,07,21.3,,1.3,52.0,1843
2017-06-20,08,23.7,,1.3,46.0,1719
2017-06-20,09,25.9,,1.5,41.0,1542
2017-06-20,10,27.5,,1.1,35.0,1706
2017-06-20,11,29.9,,1.9,28.0,1761
2017-06-20,12,31.6,,1.2,28.0,1703
2017-06-20,13,31.7,,3.6,28.0,1480
2017-06-20,14,32.2,,2.3,29.0,1208
2017-06-20,15,31.4,,2.9,31.0,1167
2017-06-20,16,29.3,0.0,3.1,41.0,934
2017-06-20,17,28.6,0.0,3.9,39.0,1274
2017-06-20,18,27.8,,3.3,41.0,1468
2017-06-20,19,27.0,0.0,2.8,42.0,1762
2017-06-20,20,26.4,,2.7,35.0,2000
2017-06-20,21,25.9,,4.0,39.0,2000
2017-06-20,22,25.6,,3.9,42.0,2000
2017-06-20,23,25.1,,3.0,47.0,1984
2017-06-21,00,24.7,0.0,1.7,48.0,1864
2017-06-21,01,24.1,0.0,2.7,56.0,1565
2017-06-21,02,23.1,0.0,1.9,64.0,1068
2017-06-21,03,23.1,,1.7,61.0,1349
2017-06-21,04,22.8,,1.8,60.0,1225
2017-06-21,05,22.5,,2.5,60.0,1185
2017-06-21,06,22.3,,1.4,63.0,913
2017-06-21,07,22.6,,1.4,65.0,909
2017-06-21,08,23.7,,1.9,53.0,1403
2017-06-21,09,26.0,,0.8,44.0,1517
2017-06-21,10,27.5,,1.9,42.0,1445
2017-06-21,11,27.8,,2.8,37.0,1536
2017-06-21,12,29.6,,2.6,32.0,1818
2017-06-21,13,30.8,,3.0,32.0,1536
2017-06-21,14,31.5,,3.5,32.0,1737
2017-06-21,15,30.6,,4.9,33.0,1625
2017-06-21,16,30.0,,5.4,33.0,1590
2017-06-21,17,29.0,,3.7,35.0,1833
2017-06-21,18,27.0,,5.3,49.0,1576
2017-06-21,19,25.2,,5.1,54.0,1614
2017-06-21,20,23.8,,3.7,57.0,1645
2017-06-21,21,22.9,,2.3,64.0,1291
2017-06-21,22,22.3,,2.3,67.0,1236
2017-06-21,23,22.1,,2.3,68.0,1203
2017-06-22,00,21.7,,1.7,75.0,957
2017-06-22,01,21.3,,2.1,81.0,621
2017-06-22,02,21.2,,1.6,80.0,684
2017-06-22,03,21.3,,2.0,79.0,685
2017-06-22,04,21.5,,1.4,78.0,774
2017-06-22,05,21.5,,1.3,79.0,731
2017-06-22,06,21.6,,1.2,76.0,771
2017-06-22,07,22.1,,1.3,72.0,803
2017-06-22,08,22.8,,2.2,69.0,812
2017-06-22,09,24.4,,1.5,56.0,1073
2017-06-22,10,25.8,,1.7,56.0,1031
2017-06-22,11,27.8,,1.8,46.0,1232
2017-06-22,12,28.5,,3.3,41.0,1246
2017-06-22,13,29.8,,3.1,42.0,1126
2017-06-22,14,30.0,,4.5,47.0,1340
2017-06-22,15,30.1,,3.3,44.0,1419
2017-06-22,16,29.6,,4.1,44.0,1755
2017-06-22,17,29.4,,3.3,43.0,1685
2017-06-22,18,29.0,,4.0,38.0,1959
2017-06-22,19,27.5,,3.4,50.0,2000
2017-06-22,20,25.8,,3.4,51.0,2000
2017-06-22,21,24.6,,3.3,59.0,2000
2017-06-22,22,24.0,,1.8,59.0,1977
2017-06-22,23,23.5,,1.1,66.0,1618
2017-06-23,00,23.2,,1.5,65.0,1734
2017-06-23,01,22.9,,1.2,66.0,1703
2017-06-23,02,22.8,,1.1,67.0,1637
2017-06-23,03,22.3,,0.9,71.0,1423
2017-06-23,04,21.9,,1.1,72.0,1274
2017-06-23,05,21.5,,1.0,74.0,1309
2017-06-23,06,21.3,,0.8,74.0,1248
2017-06-23,07,22.3,,1.0,63.0,1277
2017-06-23,08,25.3,,1.2,54.0,1349
2017-06-23,09,26.9,,1.0,51.0,1150
2017-06-23,10,28.5,,2.6,46.0,1238
2017-06-23,11,30.1,,1.2,40.0,1214
2017-06-23,12,30.6,,1.8,40.0,1012
2017-06-23,13,32.7,,1.7,28.0,1909
2017-06-23,14,33.8,,1.7,27.0,1900
2017-06-23,15,33.0,,4.4,37.0,988
2017-06-23,16,32.9,,4.2,41.0,957
2017-06-23,17,31.2,,5.4,43.0,1274
2017-06-23,18,29.2,,5.3,44.0,1992
2017-06-23,19,28.1,,3.6,47.0,1971
2017-06-23,20,26.8,,2.0,52.0,2000
2017-06-23,21,25.7,,1.2,52.0,2000
2017-06-23,22,25.1,,1.5,53.0,2000
2017-06-23,23,24.8,,1.7,54.0,2000
2017-06-24,00,24.6,,0.6,55.0,2000
2017-06-24,01,24.0,,0.5,56.0,2000
2017-06-24,02,24.3,,1.6,48.0,2000
2017-06-24,03,24.1,,1.5,52.0,2000
2017-06-24,04,23.3,,1.8,57.0,2000
2017-06-24,05,22.8,,0.9,55.0,2000
2017-06-24,06,22.5,,0.8,56.0,2000
2017-06-24,07,23.6,,1.0,52.0,2000
2017-06-24,08,25.0,,0.3,47.0,1990
2017-06-24,09,25.9,,1.1,47.0,2000
2017-06-24,10,26.8,,0.3,44.0,1960
2017-06-24,11,27.2,,1.9,43.0,1961
2017-06-24,12,27.7,,1.5,43.0,1973
2017-06-24,13,27.0,0.0,2.7,47.0,1939
2017-06-24,14,27.0,0.0,1.4,47.0,1912
2017-06-24,15,27.0,0.0,1.6,46.0,1956
2017-06-24,16,25.9,0.0,4.3,58.0,1794
2017-06-24,17,24.3,0.1,0.9,70.0,742
2017-06-24,18,24.7,,0.3,64.0,857
2017-06-24,19,24.3,,2.6,66.0,926
2017-06-24,20,23.7,0.1,2.3,72.0,856
2017-06-24,21,22.9,0.3,1.1,85.0,564
2017-06-24,22,22.7,0.5,0.8,85.0,560
2017-06-24,23,22.5,0.0,0.1,79.0,1037
2017-06-25,00,21.5,2.5,0.5,90.0,347
2017-06-25,01,21.5,0.1,0.9,91.0,436
2017-06-25,02,21.3,,0.9,91.0,406
2017-06-25,03,21.2,,1.1,90.0,359
2017-06-25,04,21.2,,0.5,90.0,324
2017-06-25,05,21.1,,0.7,91.0,313
2017-06-25,06,21.2,,0.3,90.0,268
2017-06-25,07,21.6,,0.4,86.0,396
2017-06-25,08,23.0,,0.6,75.0,614
2017-06-25,09,24.3,,0.5,66.0,786
2017-06-25,10,25.3,,1.0,64.0,875
2017-06-25,11,26.2,,2.0,61.0,636
2017-06-25,12,27.5,,2.4,56.0,651
2017-06-25,13,27.9,,2.6,52.0,740
2017-06-25,14,28.2,,1.8,51.0,897
2017-06-25,15,26.4,0.0,1.8,64.0,1769
2017-06-25,16,25.2,0.0,2.7,68.0,1532
2017-06-25,17,24.5,0.9,2.1,81.0,1020
2017-06-25,18,25.5,,2.7,71.0,1248
2017-06-25,19,24.2,0.0,3.6,80.0,958
2017-06-25,20,23.4,0.5,2.2,83.0,1138
2017-06-25,21,22.5,,1.8,85.0,1111
2017-06-25,22,21.8,,2.1,85.0,1119
2017-06-25,23,21.4,,2.5,84.0,1163
2017-06-26,00,21.6,,2.6,81.0,1340
2017-06-26,01,21.7,,1.7,79.0,1555
2017-06-26,02,21.7,,2.4,79.0,1535
2017-06-26,03,21.6,,2.3,78.0,1574
2017-06-26,04,21.3,3.0,2.1,87.0,187
2017-06-26,05,20.6,2.0,1.9,91.0,430
2017-06-26,06,20.5,1.0,1.9,92.0,508
2017-06-26,07,20.4,0.0,2.1,89.0,978
2017-06-26,08,20.8,0.0,2.1,84.0,1310
2017-06-26,09,20.2,11.0,2.0,91.0,126
2017-06-26,10,21.1,6.5,2.3,92.0,742
2017-06-26,11,23.9,,3.5,74.0,1305
2017-06-26,12,25.8,,3.1,60.0,1549
2017-06-26,13,28.2,,1.8,51.0,1814
2017-06-26,14,29.0,,2.9,49.0,1776
2017-06-26,15,29.7,,2.4,44.0,1942
2017-06-26,16,28.6,,2.3,50.0,1994
2017-06-26,17,23.6,0.5,3.3,80.0,1221
2017-06-26,18,23.0,4.5,0.4,89.0,1110
2017-06-26,19,22.9,0.5,1.1,87.0,1195
2017-06-26,20,22.5,0.0,1.6,86.0,1499
2017-06-26,21,22.2,,2.8,84.0,1497
2017-06-26,22,22.1,,1.5,80.0,1563
2017-06-26,23,21.9,,2.1,79.0,1808
2017-06-27,00,21.7,,2.8,77.0,1829
2017-06-27,01,21.8,0.0,1.3,79.0,1709
2017-06-27,02,21.3,,1.5,82.0,1790
2017-06-27,03,21.1,,1.4,83.0,1531
2017-06-27,04,20.9,,2.4,84.0,1215
2017-06-27,05,20.9,,1.7,83.0,1421
2017-06-27,06,21.1,,1.6,80.0,1722
2017-06-27,07,21.7,,2.2,77.0,1753
2017-06-27,08,23.3,,2.3,66.0,1789
2017-06-27,09,25.3,,1.5,62.0,1395
2017-06-27,10,26.5,,1.2,56.0,1699
2017-06-27,11,27.4,,0.9,54.0,1645
2017-06-27,12,28.5,,1.3,48.0,1853
2017-06-27,13,29.2,,3.0,50.0,1800
2017-06-27,14,28.8,,2.4,53.0,1443
2017-06-27,15,30.0,,3.4,51.0,911
2017-06-27,16,29.9,,3.9,53.0,851
2017-06-27,17,28.0,,3.2,64.0,842
2017-06-27,18,27.3,,3.5,65.0,790
2017-06-27,19,26.4,,2.5,68.0,941
2017-06-27,20,25.1,,3.4,68.0,1178
2017-06-27,21,24.6,,1.6,68.0,1426
2017-06-27,22,24.4,0.0,1.2,71.0,1123
2017-06-27,23,24.2,,1.2,70.0,1050
2017-06-28,00,23.6,,0.9,83.0,466
2017-06-28,01,23.5,,1.0,81.0,531
2017-06-28,02,23.5,,1.1,77.0,581
2017-06-28,03,23.2,,2.4,76.0,626
2017-06-28,04,22.7,,2.6,81.0,445
2017-06-28,05,22.5,,1.7,81.0,372
2017-06-28,06,22.5,,1.3,81.0,358
2017-06-28,07,22.7,,1.2,79.0,341
2017-06-28,08,23.8,,0.9,69.0,469
2017-06-28,09,24.8,,1.4,69.0,538
2017-06-28,10,25.5,,1.9,64.0,574
2017-06-28,11,27.2,,2.4,57.0,658
2017-06-28,12,28.5,,2.1,53.0,693
2017-06-28,13,28.8,,2.4,51.0,757
2017-06-28,14,29.6,,3.2,50.0,745
2017-06-28,15,30.1,,3.4,50.0,654
2017-06-28,16,30.5,,2.8,51.0,682
2017-06-28,17,29.5,,3.5,53.0,715
2017-06-28,18,28.8,,3.9,54.0,940
2017-06-28,19,27.5,,3.8,58.0,1088
2017-06-28,20,26.4,,3.1,62.0,1326
2017-06-28,21,25.6,,2.1,65.0,1166
2017-06-28,22,25.2,,2.2,60.0,1561
2017-06-28,23,24.8,,1.4,59.0,1898
2017-06-29,00,24.6,,2.4,60.0,1745
2017-06-29,01,24.0,,2.3,70.0,991
2017-06-29,02,23.5,,2.3,75.0,725
2017-06-29,03,23.0,,1.7,80.0,577
2017-06-29,04,22.5,,0.9,82.0,496
2017-06-29,05,22.2,,0.9,82.0,488
2017-06-29,06,22.0,,1.3,80.0,545
2017-06-29,07,22.4,,1.0,80.0,473
2017-06-29,08,23.7,,0.9,72.0,543
2017-06-29,09,24.3,,1.9,70.0,600
2017-06-29,10,26.0,,2.0,57.0,781
2017-06-29,11,28.1,,2.0,52.0,1196
2017-06-29,12,29.6,,3.1,49.0,870
2017-06-29,13,29.9,,1.6,47.0,838
2017-06-29,14,30.3,,1.7,45.0,805
2017-06-29,15,31.3,,3.3,44.0,620
2017-06-29,16,31.1,,2.9,45.0,718
2017-06-29,17,30.7,,3.9,48.0,764
2017-06-29,18,29.6,,4.1,49.0,983
2017-06-29,19,28.1,,3.9,51.0,891
2017-06-29,20,26.8,,3.2,55.0,806
2017-06-29,21,25.9,,2.7,68.0,521
2017-06-29,22,24.8,,1.7,73.0,392
2017-06-29,23,24.3,,1.4,75.0,343
2017-06-30,00,23.7,,2.0,78.0,332
2017-06-30,01,23.3,,3.3,79.0,338
2017-06-30,02,23.0,,2.2,81.0,322
2017-06-30,03,22.7,,1.1,82.0,315
2017-06-30,04,22.4,,1.9,83.0,327
2017-06-30,05,22.2,,1.5,85.0,288
2017-06-30,06,22.3,,0.3,85.0,328
2017-06-30,07,22.8,,0.9,77.0,377
2017-06-30,08,24.2,,1.0,75.0,375
2017-06-30,09,25.8,,0.7,65.0,409
2017-06-30,10,27.1,,1.5,58.0,584
2017-06-30,11,28.4,,3.0,55.0,656
2017-06-30,12,29.1,,2.6,55.0,571
2017-06-30,13,29.9,,3.3,50.0,628
2017-06-30,14,30.2,,3.4,46.0,909
2017-06-30,15,30.7,,3.7,45.0,1070
2017-06-30,16,30.3,,3.3,48.0,990
2017-06-30,17,29.0,,3.5,49.0,1167
2017-06-30,18,27.7,,3.7,52.0,1270
2017-06-30,19,26.6,,3.1,56.0,1174
2017-06-30,20,25.6,,3.7,64.0,896
2017-06-30,21,25.1,,2.2,71.0,758
2017-06-30,22,24.6,,1.9,70.0,701
2017-06-30,23,24.2,,1.9,70.0,670
2017-07-01,00,24.1,,1.3,72.0,623
2017-07-01,01,23.7,,1.4,75.0,572
2017-07-01,02,23.3,,1.2,78.0,487
2017-07-01,03,23.0,,1.8,80.0,362
2017-07-01,04,22.8,,1.7,83.0,337
2017-07-01,05,22.7,,1.6,84.0,344
2017-07-01,06,22.4,,1.7,85.0,309
2017-07-01,07,22.5,,1.3,84.0,352
2017-07-01,08,23.0,,2.0,81.0,402
2017-07-01,09,24.0,,2.0,74.0,510
2017-07-01,10,24.4,,1.6,72.0,547
2017-07-01,11,25.4,,0.9,66.0,695
2017-07-01,12,27.2,,1.2,61.0,799
2017-07-01,13,28.2,,2.2,58.0,619
2017-07-01,14,29.6,,2.6,50.0,727
2017-07-01,15,30.4,,2.9,48.0,856
2017-07-01,16,29.7,,2.8,51.0,819
2017-07-01,17,28.6,,3.8,57.0,435
2017-07-01,18,26.9,,4.1,66.0,914
2017-07-01,19,25.5,0.0,2.5,77.0,1524
2017-07-01,20,23.9,0.5,1.8,90.0,335
2017-07-01,21,24.0,0.0,0.3,90.0,1037
2017-07-01,22,24.2,0.0,0.4,89.0,965
2017-07-01,23,24.5,0.0,2.4,86.0,648
2017-07-02,00,24.5,0.0,2.8,85.0,661
2017-07-02,01,24.2,0.5,1.9,89.0,343
2017-07-02,02,24.0,0.5,2.0,90.0,328
2017-07-02,03,23.9,2.5,3.4,92.0,336
2017-07-02,04,24.0,1.0,3.0,91.0,295
2017-07-02,05,23.8,2.5,2.1,93.0,542
2017-07-02,06,23.9,0.5,1.2,92.0,357
2017-07-02,07,24.2,0.0,1.4,92.0,396
2017-07-02,08,24.5,0.0,1.3,90.0,672
2017-07-02,09,24.1,9.0,2.0,92.0,900
2017-07-02,10,24.9,0.0,0.7,91.0,752
2017-07-02,11,25.8,0.0,2.5,87.0,741
2017-07-02,12,26.4,0.0,2.9,84.0,685
2017-07-02,13,26.6,0.0,2.9,83.0,777
2017-07-02,14,26.6,0.0,3.9,82.0,1115
2017-07-02,15,26.0,0.0,4.3,86.0,484
2017-07-02,16,25.9,0.0,2.5,83.0,672
2017-07-02,17,26.2,0.0,3.2,82.0,775
2017-07-02,18,25.7,0.0,2.8,87.0,492
2017-07-02,19,25.2,0.5,3.5,88.0,531
2017-07-02,20,25.2,0.0,2.6,87.0,644
2017-07-02,21,22.5,12.5,3.0,92.0,1654
2017-07-02,22,22.5,0.5,2.1,91.0,1573
2017-07-02,23,22.5,21.5,3.3,98.0,185
2017-07-03,00,22.0,40.5,3.3,99.0,252
2017-07-03,01,22.0,50.5,2.6,100.0,307
2017-07-03,02,22.1,10.5,2.3,100.0,692
2017-07-03,03,23.9,0.0,5.0,99.0,873
2017-07-03,04,23.9,0.0,6.0,90.0,1117
2017-07-03,05,23.6,1.0,5.6,94.0,283
2017-07-03,06,23.4,2.5,4.0,98.0,364
2017-07-03,07,23.4,0.5,3.4,95.0,323
2017-07-03,08,23.4,0.0,3.2,97.0,533
2017-07-03,09,23.4,1.5,3.2,98.0,334
2017-07-03,10,23.6,0.0,1.6,96.0,436
2017-07-03,11,24.5,,1.9,88.0,496
2017-07-03,12,25.5,,2.9,80.0,1302
2017-07-03,13,26.5,,3.8,75.0,1954
2017-07-03,14,27.2,,4.4,72.0,1835
2017-07-03,15,26.9,,4.7,74.0,1834
2017-07-03,16,26.3,,5.3,77.0,990
2017-07-03,17,26.2,,4.1,77.0,991
2017-07-03,18,25.4,0.0,4.4,82.0,758
2017-07-03,19,24.9,1.0,2.7,87.0,416
2017-07-03,20,24.6,,4.2,86.0,524
2017-07-03,21,24.6,,3.1,85.0,563
2017-07-03,22,24.5,,2.1,85.0,851
2017-07-03,23,24.4,,2.0,86.0,987
2017-07-04,00,24.3,,1.3,85.0,822
2017-07-04,01,24.2,0.0,1.4,86.0,568
2017-07-04,02,24.0,0.0,0.9,89.0,413
2017-07-04,03,24.1,,0.3,88.0,365
2017-07-04,04,24.0,0.5,0.2,92.0,175
2017-07-04,05,23.9,0.0,0.9,95.0,195
2017-07-04,06,23.8,0.0,1.2,92.0,179
2017-07-04,07,23.9,0.0,0.3,91.0,256
2017-07-04,08,24.9,,1.2,82.0,425
2017-07-04,09,26.0,,1.7,79.0,578
2017-07-04,10,27.0,,1.6,73.0,653
2017-07-04,11,28.0,,1.9,64.0,916
2017-07-04,12,29.3,,2.5,59.0,1251
2017-07-04,13,30.6,,2.4,57.0,1266
2017-07-04,14,30.8,,3.1,57.0,1080
2017-07-04,15,31.1,,4.7,57.0,1184
2017-07-04,16,31.1,,4.3,55.0,1223
2017-07-04,17,30.5,,4.5,58.0,1102
2017-07-04,18,29.2,,3.8,64.0,1023
2017-07-04,19,27.9,,3.2,69.0,813
2017-07-04,20,26.5,,2.8,73.0,653
2017-07-04,21,25.7,,2.0,76.0,655
2017-07-04,22,25.3,,1.6,77.0,651
2017-07-04,23,24.6,,2.2,78.0,990
2017-07-05,00,24.1,,1.4,81.0,912
2017-07-05,01,23.9,,0.7,83.0,767
2017-07-05,02,23.6,,1.2,85.0,686
2017-07-05,03,23.5,,1.4,85.0,459
2017-07-05,04,23.4,,1.2,85.0,461
2017-07-05,05,23.3,,0.8,83.0,622
2017-07-05,06,23.4,,0.4,80.0,635
2017-07-05,07,23.9,,0.9,78.0,613
2017-07-05,08,24.3,,1.0,76.0,621
2017-07-05,09,25.0,,1.3,74.0,569
2017-07-05,10,26.9,,1.6,66.0,649
2017-07-05,11,28.6,,1.4,57.0,920
2017-07-05,12,30.3,,1.9,55.0,907
2017-07-05,13,31.3,,1.6,49.0,859
2017-07-05,14,31.6,,2.2,49.0,939
2017-07-05,15,31.3,,1.9,47.0,946
2017-07-05,16,32.0,,2.3,47.0,881
2017-07-05,17,32.5,,2.6,49.0,832
2017-07-05,18,31.4,,4.0,55.0,881
2017-07-05,19,30.0,,3.5,57.0,1146
2017-07-05,20,28.5,,2.8,66.0,963
2017-07-05,21,27.9,,1.5,64.0,1369
2017-07-05,22,27.2,,1.8,70.0,1196
2017-07-05,23,26.7,,1.1,72.0,1098
2017-07-06,00,26.2,,1.9,75.0,940
2017-07-06,01,25.7,,2.3,76.0,787
2017-07-06,02,25.1,,1.5,77.0,616
2017-07-06,03,24.7,,0.3,79.0,541
2017-07-06,04,24.2,,1.2,82.0,478
2017-07-06,05,24.1,,0.4,81.0,615
2017-07-06,06,24.0,,1.6,82.0,576
2017-07-06,07,25.0,,1.5,75.0,547
2017-07-06,08,26.5,,2.2,70.0,483
2017-07-06,09,28.2,,2.4,65.0,479
2017-07-06,10,29.3,,1.5,60.0,394
2017-07-06,11,30.4,,1.9,57.0,479
2017-07-06,12,31.1,,1.2,53.0,768
2017-07-06,13,31.8,,1.1,48.0,989
2017-07-06,14,33.0,,1.3,48.0,976
2017-07-06,15,34.0,,1.8,40.0,1122
2017-07-06,16,33.5,,4.0,54.0,546
2017-07-06,17,32.5,,3.8,56.0,672
2017-07-06,18,27.8,2.0,5.1,80.0,484
2017-07-06,19,25.5,23.0,0.8,91.0,1107
2017-07-06,20,25.7,0.5,1.5,87.0,772
2017-07-06,21,25.8,8.5,1.3,91.0,407
2017-07-06,22,25.7,,1.4,84.0,931
2017-07-06,23,25.6,,0.3,87.0,578
2017-07-07,00,25.2,,0.0,88.0,589
2017-07-07,01,25.1,,0.9,89.0,356
2017-07-07,02,25.1,,1.7,81.0,1022
2017-07-07,03,25.0,,0.9,81.0,926
2017-07-07,04,24.8,,0.9,83.0,818
2017-07-07,05,24.6,,1.1,82.0,1320
2017-07-07,06,24.5,,1.4,79.0,1584
2017-07-07,07,25.4,0.0,1.6,79.0,1578
2017-07-07,08,26.5,,1.9,75.0,1576
2017-07-07,09,27.2,0.5,1.9,77.0,1164
2017-07-07,10,27.1,0.0,2.3,74.0,1990
2017-07-07,11,26.7,1.0,1.3,82.0,1043
2017-07-07,12,27.0,0.0,1.6,83.0,1293
2017-07-07,13,27.6,0.0,2.2,78.0,1549
2017-07-07,14,28.2,0.0,2.1,75.0,1898
2017-07-07,15,28.0,0.0,3.2,75.0,1949
2017-07-07,16,28.2,0.0,1.7,74.0,1970
2017-07-07,17,28.2,0.0,3.4,73.0,2000
2017-07-07,18,28.0,0.0,3.7,74.0,2000
2017-07-07,19,26.8,2.0,2.2,86.0,1225
2017-07-07,20,25.7,9.0,2.8,91.0,261
2017-07-07,21,25.6,2.0,2.7,90.0,610
2017-07-07,22,25.6,2.0,2.0,88.0,1583
2017-07-07,23,25.7,0.0,0.6,88.0,1801
2017-07-08,00,25.7,,1.9,87.0,1903
2017-07-08,01,25.6,,2.7,86.0,1516
2017-07-08,02,25.7,,3.9,85.0,1462
2017-07-08,03,25.7,,2.8,85.0,1248
2017-07-08,04,25.7,0.0,1.7,85.0,802
2017-07-08,05,25.9,0.0,3.2,83.0,989
2017-07-08,06,25.9,0.0,1.7,85.0,738
2017-07-08,07,25.5,1.5,3.7,88.0,726
2017-07-08,08,24.7,0.5,1.8,88.0,2000
