날짜,시간,기온(°C),강수량(mm),풍속(m/s),습도(%),시정(10m),적설(cm)
2018-07-12,02,26.3,,0.3,84,1361,
2018-07-12,03,26.2,0.0,0.3,83,1294,
2018-07-12,04,26.1,0.0,0.6,85,1081,
2018-07-12,05,25.9,0.5,0.4,91,872,
2018-07-12,06,25.6,0.0,1.1,93,852,
2018-07-12,07,25.9,,1.7,87,834,
2018-07-12,08,26.3,,2.1,84,973,
2018-07-12,09,26.5,0.0,2.7,82,815,
2018-07-12,10,26.7,0.5,1.6,88,802,
2018-07-12,11,27.4,0.0,2.3,78,1164,
2018-07-12,12,27.4,0.0,2.7,80,1083,
2018-07-12,13,27.7,0.0,2.6,76,1258,
2018-07-12,14,27.8,,3.1,76,1517,
2018-07-12,15,28.0,,2.3,76,1437,
2018-07-12,16,28.1,,2.8,74,1559,
2018-07-12,17,27.9,,2.5,75,1643,
2018-07-12,18,27.5,,2.1,77,1897,
2018-07-12,19,27.4,,1.1,78,1899,
2018-07-12,20,26.9,,1.5,80,1806,
2018-07-12,21,26.3,,0.8,81,1910,
2018-07-12,22,25.9,,0.6,83,1827,
2018-07-12,23,25.5,,0.8,84,1906,
2018-07-13,00,25.1,,0.4,87,1800,
2018-07-13,01,24.8,,0.9,89,1555,
2018-07-13,02,24.9,,1.3,86,1469,
2018-07-13,03,24.9,,2.0,86,1079,
2018-07-13,04,24.8,,2.1,86,1103,
2018-07-13,05,24.8,,1.4,84,1303,
2018-07-13,06,24.8,,1.1,84,1426,
2018-07-13,07,25.0,,1.0,83,1350,
2018-07-13,08,25.5,,1.8,80,1402,
2018-07-13,09,26.6,,2.2,73,1147,
2018-07-13,10,27.4,,2.4,70,1335,
2018-07-13,11,27.5,,2.4,70,1719,
2018-07-13,12,28.3,,1.9,68,1546,
2018-07-13,13,28.9,,2.8,68,1934,
2018-07-13,14,29.5,,2.7,62,1941,
2018-07-13,15,30.2,,2.4,62,1806,
2018-07-13,16,30.0,,2.0,67,1698,
2018-07-13,17,30.1,,1.8,65,1923,
2018-07-13,18,30.8,,2.5,60,1793,
2018-07-13,19,29.8,,2.6,68,1749,
2018-07-13,20,28.2,,2.2,76,1888,
2018-07-13,21,27.2,,2.3,80,1870,
2018-07-13,22,26.7,,1.3,82,1725,
2018-07-13,23,26.2,,1.0,84,1646,
2018-07-14,00,25.7,,0.4,85,1519,
2018-07-14,01,25.4,,1.4,85,1663,
2018-07-14,02,25.3,,1.7,85,1594,
2018-07-14,03,25.2,,1.1,83,1835,
2018-07-14,04,25.1,,1.5,82,1336,
2018-07-14,05,24.8,0.0,1.6,86,1170,
2018-07-14,06,24.6,,0.4,86,1119,
2018-07-14,07,24.9,,0.3,81,1289,
2018-07-14,08,26.1,,0.7,74,1254,
2018-07-14,09,27.0,,1.1,70,1393,
2018-07-14,10,27.8,,2.1,68,1490,
2018-07-14,11,29.0,,2.0,65,1642,
2018-07-14,12,30.2,,2.3,58,1359,
2018-07-14,13,30.7,,2.3,59,1534,
2018-07-14,14,30.7,,2.9,59,1612,
2018-07-14,15,31.1,,2.3,59,1929,
2018-07-14,16,31.7,,2.3,55,1895,
2018-07-14,17,31.5,,3.7,53,1974,
2018-07-14,18,31.1,,2.2,55,1897,
2018-07-14,19,30.4,,2.4,59,1972,
2018-07-14,20,29.2,,1.7,63,1988,
2018-07-14,21,28.2,,2.8,64,2000,
2018-07-14,22,27.6,,2.7,70,1994,
2018-07-14,23,26.6,,2.0,80,1527,
2018-07-15,00,26.0,,1.9,82,1674,
2018-07-15,01,25.5,,2.3,83,1576,
2018-07-15,02,25.1,,1.1,85,1379,
2018-07-15,03,24.8,,0.2,86,1354,
2018-07-15,04,24.6,,0.1,86,1358,
2018-07-15,05,24.5,,0.7,85,1345,
2018-07-15,06,24.8,,0.2,83,1534,
2018-07-15,07,25.2,,0.2,80,1551,
2018-07-15,08,26.2,,0.9,75,1560,
2018-07-15,09,27.0,,1.0,71,1518,
2018-07-15,10,28.5,,1.7,66,1319,
2018-07-15,11,28.7,,1.3,64,1332,
2018-07-15,12,30.1,,1.6,58,1491,
2018-07-15,13,31.4,,3.2,53,1695,
2018-07-15,14,32.4,,2.0,50,1735,
2018-07-15,15,32.9,,2.6,49,1631,
2018-07-15,16,32.8,,3.0,52,1803,
2018-07-15,17,32.7,,3.0,52,1872,
2018-07-15,18,32.2,,2.4,55,1769,
2018-07-15,19,31.2,,2.1,62,1852,
2018-07-15,20,29.2,,2.1,72,1932,
2018-07-15,21,28.1,,3.1,74,1840,
2018-07-15,22,27.5,,0.9,77,1778,
2018-07-15,23,27.0,,1.6,78,1609,
2018-07-16,00,26.5,,0.9,81,1650,
2018-07-16,01,25.9,,1.3,83,1520,
2018-07-16,02,25.4,,0.6,84,1340,
2018-07-16,03,25.1,,0.7,85,1507,
2018-07-16,04,24.6,,0.7,84,1373,
2018-07-16,05,24.3,,1.0,85,1496,
2018-07-16,06,24.0,,0.9,85,1569,
2018-07-16,07,24.5,,0.9,73,1901,
2018-07-16,08,26.4,,0.5,69,1559,
2018-07-16,09,28.0,,1.0,64,1682,
2018-07-16,10,29.8,,1.8,54,1737,
2018-07-16,11,31.5,,2.1,51,1498,
2018-07-16,12,32.4,,2.0,49,1844,
2018-07-16,13,33.0,,2.5,51,1100,
2018-07-16,14,33.7,,2.5,45,1843,
2018-07-16,15,33.4,,3.1,44,1928,
2018-07-16,16,33.3,,3.1,46,1914,
2018-07-16,17,33.0,,3.1,46,1926,
2018-07-16,18,32.3,,3.0,47,1961,
2018-07-16,19,31.2,,2.4,52,1990,
2018-07-16,20,29.3,,2.4,58,2000,
2018-07-16,21,28.0,,1.5,64,2000,
2018-07-16,22,27.2,,1.7,69,2000,
2018-07-16,23,26.6,,1.5,75,1996,
2018-07-17,00,26.4,,1.2,76,2000,
2018-07-17,01,25.8,,0.4,78,2000,
2018-07-17,02,25.3,,1.0,78,2000,
2018-07-17,03,24.8,,1.0,80,1988,
2018-07-17,04,24.4,,1.0,80,1112,
2018-07-17,05,24.1,,0.9,81,1646,
2018-07-17,06,24.0,,0.9,81,1271,
2018-07-17,07,24.4,,1.0,75,841,
2018-07-17,08,25.8,,0.8,69,969,
2018-07-17,09,27.5,,2.2,60,1252,
2018-07-17,10,29.2,,1.6,55,1404,
2018-07-17,11,30.4,,1.8,53,1359,
2018-07-17,12,30.8,,2.3,57,940,
2018-07-17,13,31.1,,3.2,53,1162,
2018-07-17,14,31.8,,3.5,49,1429,
2018-07-17,15,31.9,,3.3,51,1465,
2018-07-17,16,32.0,,2.4,51,1402,
2018-07-17,17,31.8,,2.4,52,1438,
2018-07-17,18,31.3,,2.5,55,1550,
2018-07-17,19,30.6,,1.4,57,1529,
2018-07-17,20,28.9,,1.7,64,1567,
2018-07-17,21,27.9,,1.9,69,1194,
2018-07-17,22,27.2,,1.9,70,1110,
2018-07-17,23,26.6,,1.6,76,936,
2018-07-18,00,26.2,,0.7,79,850,
2018-07-18,01,25.7,,0.2,80,805,
2018-07-18,02,25.2,,0.4,82,791,
2018-07-18,03,24.7,,0.7,84,694,
2018-07-18,04,24.3,,0.7,83,621,
2018-07-18,05,23.9,,0.4,83,780,
2018-07-18,06,23.7,,0.1,83,713,
2018-07-18,07,24.2,,0.7,74,656,
2018-07-18,08,25.8,,0.4,71,760,
2018-07-18,09,27.2,,0.4,59,948,
2018-07-18,10,28.9,,1.5,61,941,
2018-07-18,11,30.2,,2.2,53,1143,
2018-07-18,12,31.2,,2.0,51,1101,
2018-07-18,13,32.1,,2.3,51,776,
2018-07-18,14,32.7,,1.5,49,765,
2018-07-18,15,32.9,,2.5,46,1248,
2018-07-18,16,33.1,,2.9,42,1712,
2018-07-18,17,32.6,,2.8,46,1560,
2018-07-18,18,32.0,,2.6,50,1374,
2018-07-18,19,30.6,,2.8,54,1531,
2018-07-18,20,28.8,,1.9,66,1209,
2018-07-18,21,28.0,,1.8,69,1140,
2018-07-18,22,27.2,,1.5,73,1005,
2018-07-18,23,26.4,,0.6,76,959,
2018-07-19,00,25.9,,1.3,76,984,
2018-07-19,01,25.4,,0.8,79,924,
2018-07-19,02,24.8,,1.5,80,888,
2018-07-19,03,24.4,,0.6,85,678,
2018-07-19,04,24.0,,0.9,87,582,
2018-07-19,05,23.6,,0.2,88,604,
2018-07-19,06,23.3,,0.2,83,875,
2018-07-19,07,23.6,,0.9,75,856,
2018-07-19,08,25.5,,0.9,65,833,
2018-07-19,09,27.6,,1.5,62,1043,
2018-07-19,10,29.4,,2.2,56,1153,
2018-07-19,11,30.7,,1.6,48,1705,
2018-07-19,12,31.7,,2.6,42,1868,
2018-07-19,13,32.6,,2.7,47,1641,
2018-07-19,14,33.1,,2.5,47,1785,
2018-07-19,15,33.7,,2.5,41,1924,
2018-07-19,16,33.7,,2.7,43,1890,
2018-07-19,17,34.0,,2.3,44,1891,
2018-07-19,18,33.0,,2.4,51,1566,
2018-07-19,19,31.6,,2.3,58,1556,
2018-07-19,20,29.8,,2.9,62,1931,
2018-07-19,21,28.8,,2.4,69,1619,
2018-07-19,22,28.0,,1.5,76,1542,
2018-07-19,23,27.2,,1.9,78,1601,
2018-07-20,00,26.7,,1.4,80,1465,
2018-07-20,01,26.1,,1.6,81,1409,
2018-07-20,02,25.7,,0.1,84,1293,
2018-07-20,03,25.4,,0.9,84,1174,
2018-07-20,04,25.1,,0.0,83,1253,
2018-07-20,05,24.9,,0.3,83,1207,
2018-07-20,06,24.6,,0.2,82,1157,
2018-07-20,07,25.2,,0.6,75,1056,
2018-07-20,08,26.6,,1.3,70,1062,
2018-07-20,09,28.4,,1.2,65,806,
2018-07-20,10,29.8,,1.2,59,973,
2018-07-20,11,31.6,,1.3,54,990,
2018-07-20,12,32.6,,2.1,51,800,
2018-07-20,13,32.4,,2.4,54,708,
2018-07-20,14,33.4,,2.7,52,685,
2018-07-20,15,34.1,,2.4,45,1110,
2018-07-20,16,34.3,,2.3,45,1466,
2018-07-20,17,34.3,,2.1,44,1704,
2018-07-20,18,33.9,,2.0,42,1969,
2018-07-20,19,32.9,,2.0,44,1985,
2018-07-20,20,30.9,,2.2,51,2000,
2018-07-20,21,29.8,,1.4,59,2000,
2018-07-20,22,28.8,,1.3,65,1988,
2018-07-20,23,28.2,,1.3,70,1811,
2018-07-21,00,27.5,,1.1,73,1834,
2018-07-21,01,27.0,,1.1,74,1833,
2018-07-21,02,26.4,,0.2,72,1766,
2018-07-21,03,26.1,,0.1,74,1683,
2018-07-21,04,25.6,,1.2,77,1203,
2018-07-21,05,25.0,,0.3,78,1474,
2018-07-21,06,24.9,,0.0,76,1473,
2018-07-21,07,25.3,,0.4,71,1226,
2018-07-21,08,27.4,,0.9,63,1043,
2018-07-21,09,29.6,,0.9,57,977,
2018-07-21,10,31.4,,1.1,51,847,
2018-07-21,11,32.9,,2.1,45,1020,
2018-07-21,12,34.2,,1.8,35,1528,
2018-07-21,13,35.2,,1.8,34,1636,
2018-07-21,14,36.3,,1.3,34,1493,
2018-07-21,15,36.5,,3.0,35,1355,
2018-07-21,16,36.8,,2.8,30,1756,
2018-07-21,17,36.3,,3.1,36,1972,
2018-07-21,18,35.0,,2.9,42,1953,
2018-07-21,19,33.4,,2.6,51,2000,
2018-07-21,20,31.5,,1.8,53,2000,
2018-07-21,21,30.2,,1.8,54,2000,
2018-07-21,22,29.4,,1.4,55,2000,
2018-07-21,23,28.8,,1.6,56,2000,
2018-07-22,00,28.1,,0.2,56,2000,
2018-07-22,01,27.3,,0.8,60,2000,
2018-07-22,02,26.8,,0.6,63,2000,
2018-07-22,03,26.3,,0.2,63,2000,
2018-07-22,04,25.9,,0.3,71,2000,
2018-07-22,05,25.5,,0.4,72,2000,
2018-07-22,06,25.3,,0.6,73,1979,
2018-07-22,07,25.8,,0.9,67,1773,
2018-07-22,08,27.9,,0.6,60,1835,
2018-07-22,09,30.5,,0.9,54,1907,
2018-07-22,10,32.2,,0.8,50,1881,
2018-07-22,11,33.8,,1.9,45,1928,
2018-07-22,12,35.5,,1.9,39,1803,
2018-07-22,13,36.7,,1.8,33,1911,
2018-07-22,14,37.4,,2.3,34,1860,
2018-07-22,15,37.5,,2.0,33,1816,
2018-07-22,16,37.8,,2.5,31,1929,
2018-07-22,17,37.6,,2.1,33,1837,
2018-07-22,18,36.3,,3.0,35,1860,
2018-07-22,19,34.5,,2.8,47,1762,
2018-07-22,20,33.3,,2.3,50,1706,
2018-07-22,21,32.3,,1.7,50,1784,
2018-07-22,22,31.7,,1.4,51,1742,
2018-07-22,23,31.2,,1.5,52,1670,
2018-07-23,00,30.6,,2.3,50,1631,
2018-07-23,01,30.0,,1.5,52,1774,
2018-07-23,02,29.7,,1.4,53,1682,
2018-07-23,03,29.6,,2.1,50,1970,
2018-07-23,04,29.3,,0.9,51,1498,
2018-07-23,05,29.3,,1.6,55,2000,
2018-07-23,06,29.2,,1.7,58,2000,
2018-07-23,07,29.3,,0.8,58,2000,
2018-07-23,08,30.0,,0.9,56,2000,
2018-07-23,09,31.0,,1.5,55,1945,
2018-07-23,10,31.8,,1.5,51,1900,
2018-07-23,11,32.7,,2.2,48,1908,
2018-07-23,12,34.1,,2.3,47,1862,
2018-07-23,13,33.8,,1.7,47,1887,
2018-07-23,14,34.3,,2.2,45,1967,
2018-07-23,15,35.4,,2.2,46,1861,
2018-07-23,16,34.8,,2.2,47,1839,
2018-07-23,17,34.8,,3.0,49,1866,
2018-07-23,18,33.9,,3.2,53,1886,
2018-07-23,19,32.6,,3.2,58,1962,
2018-07-23,20,31.5,,1.8,61,2000,
2018-07-23,21,30.8,,1.8,60,2000,
2018-07-23,22,30.3,,1.8,60,2000,
2018-07-23,23,30.0,,1.6,58,2000,
2018-07-24,00,29.6,,1.0,61,2000,
2018-07-24,01,29.1,,1.2,64,2000,
2018-07-24,02,28.6,,0.9,66,2000,
2018-07-24,03,28.2,,0.3,65,1999,
2018-07-24,04,27.8,,0.2,67,1982,
2018-07-24,05,27.5,,0.1,70,1976,
2018-07-24,06,27.2,,0.8,71,1920,
2018-07-24,07,27.8,,1.2,63,1781,
2018-07-24,08,29.9,,0.8,59,1727,
2018-07-24,09,31.7,,1.0,59,1706,
2018-07-24,10,32.4,,0.9,54,1631,
2018-07-24,11,33.9,,1.6,46,1387,
2018-07-24,12,34.5,,1.4,50,1901,
2018-07-24,13,36.4,,1.3,41,1655,
2018-07-24,14,35.8,,2.8,49,1264,
2018-07-24,15,35.8,,2.2,47,1029,
2018-07-24,16,34.9,,2.0,51,1221,
2018-07-24,17,34.9,,2.2,51,1235,
2018-07-24,18,34.9,,2.2,53,1296,
2018-07-24,19,33.1,,2.2,57,1670,
2018-07-24,20,31.1,,2.0,63,1542,
2018-07-24,21,30.2,,2.3,65,1642,
2018-07-24,22,29.8,,3.2,66,1511,
2018-07-24,23,29.3,,2.8,66,1854,
2018-07-25,00,28.9,,2.2,66,2000,
2018-07-25,01,28.7,,2.6,67,2000,
2018-07-25,02,28.8,,1.8,68,2000,
2018-07-25,03,28.9,,2.8,69,1871,
2018-07-25,04,28.5,,2.6,74,1549,
2018-07-25,05,28.3,,2.4,74,1378,
2018-07-25,06,28.1,,1.8,75,1092,
2018-07-25,07,28.3,,2.0,72,1200,
2018-07-25,08,28.7,,3.5,70,1470,
2018-07-25,09,29.4,,2.5,66,1308,
2018-07-25,10,30.7,,2.8,61,1521,
2018-07-25,11,30.7,,3.4,63,1323,
2018-07-25,12,31.1,,2.7,60,1331,
2018-07-25,13,32.3,,3.0,56,1504,
2018-07-25,14,33.0,,1.7,53,1357,
2018-07-25,15,34.0,,3.0,50,1705,
2018-07-25,16,34.1,,2.5,52,1304,
2018-07-25,17,33.2,,2.2,56,1428,
2018-07-25,18,32.2,,2.5,58,1553,
2018-07-25,19,31.7,,2.3,60,1492,
2018-07-25,20,30.9,,1.7,67,1470,
2018-07-25,21,29.7,,2.2,74,1342,
2018-07-25,22,28.8,,2.8,76,1231,
2018-07-25,23,28.0,,1.9,77,1346,
2018-07-26,00,27.7,,1.2,78,1341,
2018-07-26,01,27.6,,1.0,79,1261,
2018-07-26,02,27.6,,0.1,78,1289,
2018-07-26,03,27.7,,0.2,76,1376,
2018-07-26,04,27.7,,1.0,75,1360,
2018-07-26,05,27.4,,0.8,78,1301,
2018-07-26,06,27.4,,0.7,77,1113,
2018-07-26,07,27.7,,1.2,75,1103,
2018-07-26,08,28.3,,0.8,72,1165,
2018-07-26,09,29.1,,1.0,69,853,
2018-07-26,10,29.5,,1.8,68,946,
2018-07-26,11,30.2,,1.5,67,1003,
2018-07-26,12,32.0,,1.6,57,1075,
2018-07-26,13,32.4,,0.7,54,896,
2018-07-26,14,33.0,,2.5,56,879,
2018-07-26,15,33.1,,1.9,58,882,
2018-07-26,16,33.5,,2.8,57,989,
2018-07-26,17,33.1,,2.9,59,1038,
2018-07-26,18,33.2,,1.8,59,1069,
2018-07-26,19,32.3,,2.1,63,1037,
2018-07-26,20,31.0,,1.4,68,1162,
2018-07-26,21,30.0,,2.7,74,1056,
2018-07-26,22,29.4,,1.6,78,1011,
2018-07-26,23,29.0,,1.2,79,971,
2018-07-27,00,28.6,,0.6,80,990,
2018-07-27,01,28.3,,0.5,78,1072,
2018-07-27,02,27.8,,1.4,79,1049,
2018-07-27,03,27.6,,1.6,80,929,
2018-07-27,04,27.3,,1.6,85,671,
2018-07-27,05,27.2,,0.8,86,657,
2018-07-27,06,27.2,,0.1,85,702,
2018-07-27,07,27.6,,1.0,80,783,
2018-07-27,08,28.5,,0.9,76,725,
2018-07-27,09,29.9,,1.5,69,769,
2018-07-27,10,31.2,,2.3,61,901,
2018-07-27,11,32.7,,1.9,56,1034,
2018-07-27,12,33.7,,1.9,53,990,
2018-07-27,13,35.3,,2.5,48,880,
2018-07-27,14,34.1,,1.8,57,667,
2018-07-27,15,35.3,,1.9,52,822,
2018-07-27,16,35.0,,2.8,55,835,
2018-07-27,17,34.7,,2.7,59,1095,
2018-07-27,18,33.7,,3.2,62,1082,
2018-07-27,19,32.0,,3.0,68,1286,
2018-07-27,20,30.7,,2.8,73,1310,
2018-07-27,21,30.3,,1.1,75,1289,
2018-07-27,22,29.9,,2.0,74,1201,
2018-07-27,23,29.7,,1.2,76,1159,
2018-07-28,00,29.4,,2.1,78,1072,
2018-07-28,01,29.1,,1.3,79,975,
2018-07-28,02,28.8,,1.9,80,925,
2018-07-28,03,28.5,,1.2,81,911,
2018-07-28,04,28.3,,1.7,83,814,
2018-07-28,05,28.1,,0.5,84,754,
2018-07-28,06,28.0,,0.8,85,647,
2018-07-28,07,28.4,,0.7,82,748,
2018-07-28,08,29.6,,0.4,75,749,
2018-07-28,09,30.6,,1.4,74,716,
2018-07-28,10,32.0,,0.9,65,966,
2018-07-28,11,32.8,,0.6,62,881,
2018-07-28,12,33.6,,1.9,62,820,
2018-07-28,13,34.2,,1.8,58,933,
2018-07-28,14,34.4,0.2,1.8,65,960,
2018-07-28,15,28.9,7.3,2.2,86,1592,
2018-07-28,16,28.6,0.0,3.4,82,1022,
2018-07-28,17,28.2,,1.3,83,1099,
2018-07-28,18,29.0,,0.8,81,989,
2018-07-28,19,29.3,,0.0,78,988,
2018-07-28,20,29.2,,0.4,82,1000,
2018-07-28,21,29.1,,1.1,78,1362,
2018-07-28,22,29.0,,0.9,74,1652,
2018-07-28,23,28.6,,0.7,74,1807,
2018-07-29,00,28.4,,0.9,70,1945,
2018-07-29,01,28.0,,0.6,71,1799,
2018-07-29,02,27.7,,0.4,73,1832,
2018-07-29,03,27.4,,0.6,73,1893,
2018-07-29,04,27.0,,0.8,74,1816,
2018-07-29,05,26.7,,0.3,75,1871,
2018-07-29,06,26.4,,0.4,76,1813,
2018-07-29,07,26.9,,0.8,69,1960,
2018-07-29,08,28.6,,0.8,63,1867,
2018-07-29,09,30.6,,1.7,54,1831,
2018-07-29,10,32.4,,1.9,48,1952,
2018-07-29,11,33.6,,1.7,46,1965,
2018-07-29,12,33.8,,1.7,47,1962,
2018-07-29,13,34.4,,2.9,41,1970,
2018-07-29,14,35.4,,1.4,43,2000,
2018-07-29,15,35.9,,1.9,37,1949,
2018-07-29,16,36.0,,1.4,33,2000,
2018-07-29,17,36.3,,1.5,36,2000,
2018-07-29,18,35.8,,1.3,35,2000,
2018-07-29,19,34.4,,1.2,39,2000,
2018-07-29,20,32.3,,1.4,48,2000,
2018-07-29,21,31.1,,1.3,47,2000,
2018-07-29,22,30.4,,1.6,45,2000,
2018-07-29,23,29.9,,1.4,45,2000,
2018-07-30,00,29.2,,1.1,50,2000,
2018-07-30,01,28.5,,1.1,54,2000,
2018-07-30,02,28.0,,1.2,57,2000,
2018-07-30,03,27.4,,1.4,59,2000,
2018-07-30,04,26.7,,1.0,62,2000,
2018-07-30,05,26.4,,0.6,62,2000,
2018-07-30,06,26.2,,1.4,64,2000,
2018-07-30,07,26.8,,1.1,59,2000,
2018-07-30,08,28.8,,1.4,56,2000,
2018-07-30,09,30.5,,1.6,53,2000,
2018-07-30,10,32.0,,2.1,50,1992,
2018-07-30,11,33.2,,1.4,46,1968,
2018-07-30,12,33.6,,1.6,48,2000,
2018-07-30,13,34.7,,1.3,43,2000,
2018-07-30,14,35.3,,1.3,41,2000,
2018-07-30,15,35.5,,1.3,43,2000,
2018-07-30,16,36.4,,1.1,40,2000,
2018-07-30,17,35.4,,0.8,44,2000,
2018-07-30,18,36.5,,0.9,38,2000,
2018-07-30,19,35.2,,0.9,43,2000,
2018-07-30,20,33.9,,1.4,46,2000,
2018-07-30,21,33.1,,1.1,48,2000,
2018-07-30,22,32.5,,1.2,50,2000,
2018-07-30,23,31.7,,1.2,52,2000,
2018-07-31,00,31.0,,0.8,54,2000,
2018-07-31,01,30.2,,0.7,57,2000,
2018-07-31,02,29.8,,0.8,57,2000,
2018-07-31,03,29.3,,1.6,57,2000,
2018-07-31,04,28.8,,0.9,58,2000,
2018-07-31,05,28.3,,1.6,60,2000,
2018-07-31,06,27.9,,0.5,63,2000,
2018-07-31,07,27.9,,1.1,60,1983,
2018-07-31,08,29.3,,0.9,51,2000,
2018-07-31,09,30.9,,1.0,47,2000,
2018-07-31,10,32.7,,1.2,43,2000,
2018-07-31,11,34.1,,1.5,40,1947,
2018-07-31,12,35.2,,1.2,39,2000,
2018-07-31,13,36.1,,1.0,38,2000,
2018-07-31,14,36.4,,1.3,35,1967,
2018-07-31,15,37.8,,1.8,34,1965,
2018-07-31,16,37.0,,1.2,38,2000,
2018-07-31,17,38.0,,1.3,36,1989,
2018-07-31,18,36.2,,2.0,45,2000,
2018-07-31,19,34.9,,2.4,47,2000,
2018-07-31,20,33.5,,2.1,50,2000,
2018-07-31,21,32.7,,2.8,51,2000,
2018-07-31,22,31.6,,3.0,66,2000,
2018-07-31,23,31.0,,0.5,65,2000,
2018-08-01,00,30.5,,1.9,68,2000,
2018-08-01,01,29.9,,1.0,70,2000,
2018-08-01,02,29.5,,0.8,69,2000,
2018-08-01,03,29.1,,0.5,64,1997,
2018-08-01,04,28.5,,0.3,69,2000,
2018-08-01,05,28.3,,0.3,68,2000,
2018-08-01,06,27.8,,0.9,73,1971,
2018-08-01,07,28.2,,0.5,68,1748,
2018-08-01,08,30.3,,0.8,59,1920,
2018-08-01,09,32.4,,0.7,53,1264,
2018-08-01,10,34.3,,1.0,45,1919,
2018-08-01,11,35.8,,1.6,41,1795,
2018-08-01,12,36.8,,1.3,39,1944,
2018-08-01,13,37.9,,2.3,38,1868,
2018-08-01,14,38.7,,2.4,38,1943,
2018-08-01,15,39.3,,2.3,37,1892,
2018-08-01,16,39.4,,2.5,39,1897,
2018-08-01,17,39.0,,2.6,41,1881,
2018-08-01,18,37.8,,3.8,47,1931,
2018-08-01,19,36.1,,3.7,56,1837,
2018-08-01,20,34.5,,2.8,62,1701,
2018-08-01,21,33.3,,3.0,64,1680,
2018-08-01,22,32.6,,2.4,64,1703,
2018-08-01,23,32.3,,1.0,67,1592,
2018-08-02,00,31.9,,1.5,67,1550,
2018-08-02,01,31.5,,1.5,69,1512,
2018-08-02,02,31.5,,0.0,68,1504,
2018-08-02,03,31.1,,0.4,70,1449,
2018-08-02,04,31.1,,1.9,54,2000,
2018-08-02,05,30.7,,0.9,57,2000,
2018-08-02,06,30.4,,1.3,54,2000,
2018-08-02,07,30.5,,1.1,53,2000,
2018-08-02,08,31.6,,1.1,50,1943,
2018-08-02,09,32.9,,1.8,49,1843,
2018-08-02,10,34.4,,2.0,46,1880,
2018-08-02,11,35.3,,1.7,45,1829,
2018-08-02,12,36.6,,2.0,41,1866,
2018-08-02,13,36.7,,1.4,44,1765,
2018-08-02,14,37.3,,1.8,40,1666,
2018-08-02,15,36.6,,1.5,44,1771,
2018-08-02,16,37.9,,1.6,39,1757,
2018-08-02,17,37.4,,2.3,44,1829,
2018-08-02,18,36.7,,2.5,47,1803,
2018-08-02,19,35.2,,2.3,52,1754,
2018-08-02,20,33.9,,2.4,58,1519,
2018-08-02,21,33.3,,1.2,63,1304,
2018-08-02,22,32.9,,1.0,64,1088,
2018-08-02,23,32.4,,1.7,64,1153,
2018-08-03,00,32.1,,1.1,67,1077,
2018-08-03,01,31.7,,0.3,68,1103,
2018-08-03,02,31.5,,0.3,68,1001,
2018-08-03,03,31.2,,1.4,68,968,
2018-08-03,04,31.0,,0.5,73,990,
2018-08-03,05,30.5,,0.5,72,1084,
2018-08-03,06,30.5,,1.3,62,1583,
2018-08-03,07,30.8,,1.6,58,1777,
2018-08-03,08,31.8,,1.3,55,1537,
2018-08-03,09,33.0,,1.7,50,1722,
2018-08-03,10,34.3,,2.5,48,1822,
2018-08-03,11,35.7,,1.6,42,1727,
2018-08-03,12,36.8,,2.1,41,1759,
2018-08-03,13,36.8,,1.8,44,1625,
2018-08-03,14,37.4,,2.8,40,1519,
2018-08-03,15,37.4,,3.2,44,1499,
2018-08-03,16,36.7,,3.5,44,1666,
2018-08-03,17,35.8,,3.9,49,1633,
2018-08-03,18,34.4,,3.3,53,1650,
2018-08-03,19,33.5,,2.7,54,1871,
2018-08-03,20,32.2,,1.9,58,1673,
2018-08-03,21,31.2,,1.7,63,1537,
2018-08-03,22,30.6,,1.2,64,1705,
2018-08-03,23,30.2,,0.8,62,1708,
2018-08-04,00,30.0,,1.7,61,1794,
2018-08-04,01,29.9,,1.1,61,1745,
2018-08-04,02,29.9,,1.9,59,1902,
2018-08-04,03,29.7,,1.5,57,1964,
2018-08-04,04,29.5,,1.2,60,1774,
2018-08-04,05,29.2,,2.1,62,1835,
2018-08-04,06,29.1,,1.6,63,1818,
2018-08-04,07,29.4,,1.9,62,1758,
2018-08-04,08,30.2,,1.8,61,1562,
2018-08-04,09,31.3,,1.9,58,1598,
2018-08-04,10,32.3,,1.7,56,1625,
2018-08-04,11,33.4,,2.8,52,1462,
2018-08-04,12,33.2,,2.5,52,1514,
2018-08-04,13,33.6,,3.7,54,1754,
2018-08-04,14,33.1,,4.2,54,1879,
2018-08-04,15,34.7,,3.6,48,1973,
2018-08-04,16,34.5,,4.0,49,1925,
2018-08-04,17,34.3,,3.4,48,2000,
2018-08-04,18,33.2,,3.7,52,1986,
2018-08-04,19,32.0,,2.9,57,2000,
2018-08-04,20,30.2,,2.8,66,2000,
2018-08-04,21,29.2,,1.9,73,1933,
2018-08-04,22,28.6,,2.5,74,1804,
2018-08-04,23,28.2,,2.5,78,1678,
2018-08-05,00,28.0,,1.4,82,1221,
2018-08-05,01,27.7,,2.7,83,1128,
2018-08-05,02,27.5,,2.7,83,1118,
2018-08-05,03,27.3,,1.7,84,1089,
2018-08-05,04,27.3,,2.2,83,1054,
2018-08-05,05,27.3,,0.8,84,1067,
2018-08-05,06,27.3,0.0,1.4,83,1080,
2018-08-05,07,27.5,0.4,1.8,86,485,
